model_year,bodytype,fueltype,new_price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,price
2020,suv,phev,35.425,6.8,889,35.95,315,5.3,17.3,370.44,0.64393182227323
2020,truck,phev,38.5,7.8,829,30.19,315,6.4,17.3,370.44,0.699827103952558
2021,car,conv,26.5,7.7,620,27.2,5,15.0735294117647,0,588,1.71536851971219
2021,suv,conv,33.825,7.2,511,21.57,5,19.0078813166435,0,588,2.18952227091566
2021,truck,conv,32.82,7.2,555,17.32,5,23.6720554272517,0,588,2.12446772894167
2021,van,conv,22.95,10.3,480,26.85,5,15.2700186219739,0,588,1.48557386895829
2021,car,ev,60.185,5.8,255,122.764,547,4.4,70,264.6,0.63075073052577
2021,suv,ev,54.239,4.8,335,152.561,578,3.6,74,264.6,0.568435471844932
2021,car,hybrid,34.146,8.9,861,40.75,5,10.0613496932515,0.5,588,1.82052312352857
2021,suv,hybrid,45.338,7.7,953,38.21,5,10.7301753467679,1.4,588,2.41723415259586
2021,truck,hybrid,30.346,10.5,667,43.92,5,9.3351548269581,1.3,588,1.61792288135061
2021,car,phev,34.969,7.7,846,40.39,315,5.5,17.3,370.44,0.762161823729079
2021,suv,phev,36.283,6.8,889,37.43,315,6.3,17.3,370.44,0.790800922255774
2021,truck,phev,39.361,7.8,829,31.38,315,7.7,17.3,370.44,0.857887029763513
2022,car,conv,26.5,7.7,620,27.51,5,14.903671392221,0,588,1.93389912030687
2022,suv,conv,33.825,7.2,511,21.82,5,18.7901008249313,0,588,2.4684580280898
2022,truck,conv,32.82,7.2,555,17.52,5,23.4018264840183,0,588,2.39511581616873
2022,van,conv,22.95,10.3,480,27.16,5,15.0957290132548,0,588,1.67482961551104
2022,car,ev,60.014,5.7,255,122.764,547,4.4,70,264.6,0.778414129490457
2022,suv,ev,51.327,5.2,268,135.001,523,4,66.9,264.6,0.665739027966086
2022,car,hybrid,34.101,8.9,861,42.31,5,9.69038052469865,0.5,588,2.06840035282634
2022,suv,hybrid,45.272,7.7,953,39.71,5,10.3248552002015,1.4,588,2.74597873297423
2022,truck,hybrid,30.294,10.4,667,45.62,5,8.98728627794827,1.3,588,1.8374862991854
2022,car,phev,34.867,7.7,846,42.12,315,5.2,17.3,370.44,0.911197478848233
2022,suv,phev,36.181,6.7,889,39.02,315,6,17.3,370.44,0.945536925522928
2022,truck,phev,39.26,7.8,829,32.68,315,7.4,17.3,370.44,1.02600203687101
2023,car,conv,26.5,7.7,620,27.83,5,14.7323032698527,0,588,2.18026958320955
2023,suv,conv,33.825,7.2,511,22.07,5,18.5772541912098,0,588,2.78292900573822
2023,truck,conv,32.82,7.2,555,17.72,5,23.13769751693,0,588,2.70024331022405
2023,van,conv,22.95,10.3,480,27.48,5,14.919941775837,0,588,1.88819573338336
2023,car,ev,59.843,5.7,255,122.764,547,4.4,70,264.6,0.960638820230259
2023,suv,ev,53.858,4.7,335,152.561,578,3.5,74,264.6,0.864563701351224
2023,car,hybrid,34.056,8.9,861,43.89,5,9.34153565732513,0.5,588,2.3500237454913
2023,suv,hybrid,45.206,7.7,953,41.23,5,9.94421537715256,1.4,588,3.11942604647286
2023,truck,hybrid,30.241,10.4,667,47.35,5,8.65892291446674,1.3,588,2.08677085058147
2023,car,phev,34.765,7.6,846,43.84,315,4.9,17.3,370.44,1.08936673824936
2023,suv,phev,36.08,6.7,889,40.6,315,5.6,17.3,370.44,1.13057246989895
2023,truck,phev,39.158,7.7,829,33.97,315,6.9,17.3,370.44,1.22702208360042
2024,car,conv,26.5,7.7,620,28.15,5,14.5648312611012,0,588,2.45802658760941
2024,suv,conv,33.825,7.2,511,22.33,5,18.3609493954322,0,588,3.13746223871277
2024,truck,conv,33.59,8.3,588,19,5,21.5789473684211,0,588,3.11566464444529
2024,van,conv,22.95,10.3,480,27.79,5,14.7535084562792,0,588,2.12874378059004
2024,car,ev,39.322,5,377,159.81,621,3.3,79.5,264.6,0.78121579207123
2024,suv,ev,46.359,4.7,335,152.561,578,3.4,74,264.6,0.921020876471953
2024,car,hybrid,33.761,8.9,861,45.5,5,9.01098901098901,0.5,588,2.65036104862726
2024,suv,hybrid,44.458,7.7,953,42.77,5,9.58615852232873,1.4,588,3.49011437753237
2024,truck,hybrid,29.552,10.4,667,49.1,5,8.35030549898167,1.3,588,2.31993927043134
2024,car,phev,37.503,8,820,44.7,291,5.2,16,370.44,1.40906762412532
2024,suv,phev,32.785,6.7,889,42.22,315,5.4,17.3,370.44,1.23180231066711
2024,truck,phev,35.863,7.7,829,35.3,315,6.6,17.3,370.44,1.34744932949381
2025,car,conv,26.5,7.7,620,28.47,5,14.4011239901651,0,588,2.77116864443
2025,suv,conv,33.825,7.2,511,22.58,5,18.1576616474756,0,588,3.53716148671112
2025,truck,conv,33.59,8.3,588,19.22,5,21.3319458896982,0,588,3.51258697231712
2025,van,conv,22.95,10.3,480,28.11,5,14.5855567413732,0,588,2.39993661847806
2025,car,ev,32.117,5,377,159.81,621,3.2,79.5,264.6,0.789694341172971
2025,suv,ev,41.441,4.8,338,130.776,680,4,87.1,264.6,1.01895330175761
2025,car,hybrid,33.49,8.9,861,47.12,5,8.70118845500849,0.5,588,2.99099722972444
2025,suv,hybrid,43.776,7.6,953,44.31,5,9.25299029564432,1.4,588,3.90964152667712
2025,truck,hybrid,28.924,10.4,667,50.87,5,8.05976017298997,1.3,588,2.58320704307404
2025,car,phev,34.704,8,820,46.39,291,5.1,16,370.44,1.56343312927117
2025,suv,phev,29.835,6.7,889,43.85,315,5.3,17.3,370.44,1.34408216377955
2025,truck,phev,32.914,7.7,829,36.64,315,6.5,17.3,370.44,1.48279270449606
2026,car,conv,26.5,7.7,620,28.79,5,14.2410559221952,0,588,3.12420365775648
2026,suv,conv,33.825,7.2,511,22.84,5,17.9509632224168,0,588,3.98778070655144
2026,truck,conv,33.59,8.3,588,19.44,5,21.0905349794239,0,588,3.96007550430341
2026,van,conv,22.95,10.3,480,28.43,5,14.421385860007,0,588,2.70567826209477
2026,car,ev,35.03,5.8,301,109.307,725,4.6,92.8,264.6,1.06598926400939
2026,suv,ev,40.763,4.7,338,130.776,680,3.9,87.1,264.6,1.24044876873579
2026,car,hybrid,31.739,8.9,805,44.09,5,9.29916080743933,0.5,588,3.2248181354536
2026,suv,hybrid,43.706,7.6,953,44.35,5,9.24464487034949,1.4,588,4.44071651369404
2026,truck,hybrid,28.87,10.4,667,50.9,5,8.05500982318271,1.3,588,2.93331546584787
2026,car,phev,34.485,7.9,820,46.67,291,5.1,16,370.44,1.86279024715623
2026,suv,phev,29.473,5.9,763,35.59,487,5.5,26.8,370.44,1.5920550081031
2026,truck,phev,32.682,7.7,829,36.8,315,6.5,17.3,370.44,1.76539686407307
2027,car,conv,25.72,8.2,560,30.82,5,13.3030499675535,0,588,3.41854111069736
2027,suv,conv,33.825,7.2,511,23.1,5,17.7489177489178,0,588,4.49580688449993
2027,truck,conv,33.59,8.3,588,19.66,5,20.8545269582909,0,588,4.46457215817746
2027,van,conv,22.95,10.3,480,28.76,5,14.2559109874826,0,588,3.05037008127933
2027,car,ev,42.539,5.8,295,117.79,659,4.2,84.4,264.6,1.60209626902879
2027,suv,ev,40.084,4.7,338,130.776,680,3.8,87.1,264.6,1.50963649469311
2027,truck,ev,49.842,6,263,73.921,937,6.7,119.9,264.6,1.87714055903836
2027,car,hybrid,33.438,8.9,861,47.14,5,8.69749681798897,0.5,588,3.86512377863582
2027,suv,hybrid,43.635,7.6,953,44.36,5,9.24256086564472,1.4,588,5.04380274181393
2027,truck,hybrid,28.816,10.4,667,50.91,5,8.05342761736397,1.3,588,3.33086329341378
2027,car,phev,34.265,7.9,820,46.89,291,5.1,16,370.44,2.21931225159266
2027,suv,phev,29.173,5.9,763,35.76,487,5.5,26.8,370.44,1.88950813704108
2027,truck,phev,32.451,7.7,829,36.92,315,6.5,17.3,370.44,2.10182115501046
2028,car,conv,25.72,8.2,560,31.17,5,13.153673403914,0,588,3.85404860281551
2028,suv,conv,33.825,7.2,511,23.36,5,17.5513698630137,0,588,5.06855342108222
2028,truck,conv,33.59,8.3,588,19.88,5,20.6237424547284,0,588,5.03333952443907
2028,van,conv,22.95,10.3,480,29.08,5,14.0990371389271,0,588,3.4389741615325
2028,car,ev,40.366,5.7,377,112.532,882,4.4,112.9,264.6,1.88150634733835
2028,suv,ev,39.405,4.6,338,130.776,680,3.8,87.1,264.6,1.83671301632234
2028,truck,ev,48.938,6,263,73.921,937,6.6,119.9,264.6,2.28105726666115
2028,car,hybrid,33.413,8.9,861,47.16,5,8.69380831212892,0.5,588,4.39389534661704
2028,suv,hybrid,43.565,7.6,953,44.4,5,9.23423423423423,1.4,588,5.7289094297241
2028,truck,hybrid,28.762,10.4,667,50.95,5,8.04710500490677,1.3,588,3.78227689699815
2028,car,phev,34.046,7.8,820,47.06,291,5.1,16,370.44,2.64403815926591
2028,suv,phev,28.874,5.9,763,35.89,487,5.5,26.8,370.44,2.24237672004476
2028,truck,phev,32.219,7.6,829,37.02,315,6.5,17.3,370.44,2.50215195480786
2029,car,conv,25.72,8.2,560,31.52,5,13.007614213198,0,588,4.34503788367025
2029,suv,conv,33.825,7.2,511,23.62,5,17.3581710414903,0,588,5.71426541271952
2029,truck,conv,32.82,7.2,555,18.96,5,21.6244725738397,0,588,5.5444845778405
2029,van,conv,22.95,10.3,480,29.41,5,13.940836450187,0,588,3.87708473678974
2029,car,ev,29.808,4.2,353,153.895,604,3.2,77.3,264.6,1.71953669718675
2029,suv,ev,38.727,4.6,338,130.776,680,3.8,87.1,264.6,2.23404782850078
2029,truck,ev,37.11,6.7,261,73.359,937,6.7,119.9,264.6,2.14076780839373
2029,car,hybrid,33.387,8.8,861,47.16,5,8.69380831212892,0.5,588,4.99485356065567
2029,suv,hybrid,43.495,7.6,953,44.42,5,9.23007654209815,1.4,588,6.5070583047509
2029,truck,hybrid,28.708,10.4,667,50.96,5,8.04552590266876,1.3,588,4.29485296730173
2029,car,phev,33.826,7.8,820,47.2,291,5.1,16,370.44,3.14982349227223
2029,suv,phev,28.575,5.9,763,36,487,5.5,26.8,370.44,2.66085869720567
2029,truck,phev,31.987,7.6,829,37.1,315,6.5,17.3,370.44,2.97857872782214
2030,car,conv,25.72,8.2,560,31.87,5,12.8647631000941,0,588,4.89857709545687
2030,suv,conv,34.97,7,572,23.36,5,17.5513698630137,0,588,6.66031263717445
2030,truck,conv,32.82,7.2,555,19.18,5,21.3764337851929,0,588,6.25082815991037
2030,van,conv,22.95,10.3,480,29.74,5,13.7861466039005,0,588,4.37100872242361
2030,car,ev,29.197,4.1,353,153.895,604,3.2,77.3,264.6,2.08451718671783
2030,suv,ev,38.048,4.6,338,130.776,680,3.7,87.1,264.6,2.71643353496044
2030,truck,ev,37.395,5.3,272,76.45,937,6.4,119.9,264.6,2.66981265874279
2030,car,hybrid,33.587,9.2,725,48.83,5,8.39647757526111,1.4,588,5.71646701853504
2030,suv,hybrid,43.425,7.6,953,44.44,5,9.22592259225923,1.4,588,7.39088279036187
2030,truck,hybrid,28.654,10.4,667,50.98,5,8.0423695566889,1.3,588,4.87687634945375
2030,car,phev,33.607,7.8,820,47.32,291,5.2,16,370.44,3.75231481951408
2030,suv,phev,28.276,5.9,763,36.1,487,5.5,26.8,370.44,3.15709387438868
2030,truck,phev,31.756,7.6,829,37.16,315,6.6,17.3,370.44,3.5456455324334
2031,car,conv,25.72,8.2,560,32.22,5,12.7250155183116,0,588,5.52263483140572
2031,suv,conv,34.97,7,572,23.62,5,17.3581710414903,0,588,7.50880793368033
2031,truck,conv,32.82,7.2,555,19.39,5,21.1449200618876,0,588,7.04715688828677
2031,van,conv,22.95,10.3,480,30.07,5,13.6348520119721,0,588,4.92785650780565
2031,car,ev,29.015,4.1,353,153.895,604,3.2,77.3,264.6,2.56376647661049
2031,suv,ev,37.847,4.6,338,130.776,680,3.7,87.1,264.6,3.34416232432456
2031,truck,ev,37.135,5.3,272,76.45,937,6.4,119.9,264.6,3.28124997790558
2031,car,hybrid,33.561,9.2,725,49.32,5,8.31305758313057,1.4,588,6.4983411260463
2031,suv,hybrid,38.031,8.9,737,45.74,5,8.96370791429821,1.6,588,7.36385719628934
2031,truck,hybrid,28.63,10.4,667,51.49,5,7.96271120605943,1.3,588,5.54356266019205
2031,car,phev,33.535,7.8,820,47.82,291,5.3,16,370.44,4.48953935214924
2031,suv,phev,28.181,5.9,763,36.45,487,5.6,26.8,370.44,3.77276602006613
2031,truck,phev,31.68,7.6,829,37.55,315,6.7,17.3,370.44,4.24119894665538
2032,car,conv,25.72,8.2,560,32.58,5,12.5844076120319,0,588,6.22619484938638
2032,suv,conv,34.97,7,572,23.88,5,17.1691792294807,0,588,8.4653978959192
2032,truck,conv,32.82,7.2,555,19.6,5,20.9183673469388,0,588,7.94493448510346
2032,van,conv,22.95,10.3,480,30.4,5,13.4868421052632,0,588,5.55564431545169
2032,car,ev,28.833,4.1,353,153.895,604,3.2,77.3,264.6,3.15307543299173
2032,suv,ev,38.936,4.4,374,128.61,766,3.8,98,264.6,4.25790396625277
2032,truck,ev,36.874,5.3,272,76.45,937,6.4,119.9,264.6,4.03241090126373
2032,car,hybrid,33.535,9.2,725,49.8,5,8.23293172690763,1.4,588,7.38715222341858
2032,suv,hybrid,43.365,7.6,953,45.33,5,9.04478270461063,1.4,588,9.55252292138203
2032,truck,hybrid,28.607,10.4,667,51.99,5,7.88613194845163,1.3,588,6.30160321023811
2032,car,phev,33.463,7.8,820,48.32,291,5.3,16,370.44,5.371583049921
2032,suv,phev,28.086,5.9,763,36.8,487,5.6,26.8,370.44,4.50845057347163
2032,truck,phev,31.605,7.6,829,37.93,315,6.7,17.3,370.44,5.07333121037424
2033,car,conv,24.76,8.1,606,34.09,5,12.0269873863303,0,588,6.75738656658064
2033,suv,conv,33.825,7.2,511,24.69,5,16.6059133252329,0,588,9.23136512982998
2033,truck,conv,32.82,7.2,555,19.82,5,20.686175580222,0,588,8.95708510158226
2033,van,conv,22.95,10.3,480,30.73,5,13.3420110641067,0,588,6.26340960028375
2033,car,ev,28.651,4.1,353,153.895,604,3.2,77.3,264.6,3.87768880364694
2033,suv,ev,38.715,4.4,374,128.61,766,3.8,98,264.6,5.239772504736
2033,truck,ev,36.613,5.3,272,76.45,937,6.5,119.9,264.6,4.95528324204828
2033,car,hybrid,33.315,8.8,861,48.57,5,8.4414247477867,0.5,588,8.34890809317587
2033,suv,hybrid,37.977,8.9,737,46.64,5,8.79073756432247,1.6,588,9.51722895556176
2033,truck,hybrid,28.583,10.4,667,52.5,5,7.80952380952381,1.3,588,7.1630448754989
2033,car,phev,36.291,6.2,189,47.37,400,4.2,22,370.44,6.98506265535997
2033,suv,phev,27.991,5.9,763,37.15,487,5.6,26.8,370.44,5.38753103486211
2033,truck,phev,31.529,7.6,829,38.31,315,6.7,17.3,370.44,6.06850294731048
2034,car,conv,24.76,8.1,606,34.47,5,11.8944009283435,0,588,7.61824866581809
2034,suv,conv,33.825,7.2,511,24.96,5,16.426282051282,0,588,10.4074014992446
2034,truck,conv,32.82,7.2,555,20.03,5,20.4692960559161,0,588,10.0981793704422
2034,van,conv,22.95,10.3,480,31.07,5,13.1960090119086,0,588,7.06134115026353
2034,car,ev,28.469,4.1,353,153.895,604,3.2,77.3,264.6,4.76863431541901
2034,suv,ev,38.495,4.4,374,128.61,766,3.9,98,264.6,6.44801636770012
2034,truck,ev,36.352,5.3,272,76.45,937,6.5,119.9,264.6,6.08905808543018
2034,car,hybrid,33.299,8.8,861,49.04,5,8.3605220228385,0.5,588,9.49362731736801
2034,suv,hybrid,37.95,8.9,737,47.09,5,8.706731790189,1.6,588,10.8196389289203
2034,truck,hybrid,28.559,10.4,667,53.01,5,7.73438973778532,1.3,588,8.14224158553449
2034,car,phev,42.289,5.3,631,41.25,442,5.5,24.3,370.44,9.7596161190422
2034,suv,phev,27.896,5.9,763,37.51,487,5.6,26.8,370.44,6.43794488535556
2034,truck,phev,31.454,7.6,829,38.69,315,6.7,17.3,370.44,7.25907364582642
2035,car,conv,24.76,8.1,606,34.84,5,11.7680826636051,0,588,8.58878090847586
2035,suv,conv,33.825,7.2,511,25.23,5,16.2504954419342,0,588,11.7332598638609
2035,truck,conv,32.82,7.2,555,20.25,5,20.2469135802469,0,588,11.3846441605888
2035,van,conv,22.95,10.3,480,31.4,5,13.0573248407643,0,588,7.96092576128921
2035,car,ev,28.287,4.1,353,153.895,604,3.2,77.3,264.6,5.86404557468353
2035,suv,ev,38.274,4.4,374,128.61,766,3.8,98,264.6,7.93440380123156
2035,truck,ev,36.091,5.3,272,76.45,937,6.5,119.9,264.6,7.48185628860972
2035,car,hybrid,33.456,9.2,725,51.26,5,7.99843932891143,1.4,588,10.8514088804938
2035,suv,hybrid,37.923,8.9,737,47.54,5,8.62431636516618,1.6,588,12.3002743596057
2035,truck,hybrid,28.536,10.4,667,53.52,5,7.66068759342302,1.3,588,9.25561345689177
2035,car,phev,41.516,6.5,596,38.46,487,5.4,26.8,370.44,11.4882736710154
2035,suv,phev,27.801,5.9,763,37.86,487,5.6,26.8,370.44,7.69307005318186
2035,truck,phev,31.378,7.6,829,39.07,315,6.7,17.3,370.44,8.68289457676847
2036,car,conv,24.76,8.1,606,34.96,5,11.7276887871854,0,588,9.68295480098744
2036,suv,conv,33.825,7.2,511,25.32,5,16.1927330173776,0,588,13.2280269040145
2036,truck,conv,35.034,7.1,546,21.75,5,18.8505747126437,0,588,13.7008335419141
2036,van,conv,22.95,10.3,480,31.52,5,13.007614213198,0,588,8.97511359784579
2036,car,ev,28.105,4.1,353,153.895,604,3.2,77.3,264.6,7.21078713678433
2036,suv,ev,38.053,4.4,374,128.61,766,3.8,98,264.6,9.76310560099819
2036,truck,ev,35.83,5.3,272,76.45,937,6.4,119.9,264.6,9.19275940619045
2036,car,hybrid,33.43,9.2,725,51.43,5,7.97200077775617,1.4,588,12.3355811322493
2036,suv,hybrid,37.896,8.9,737,47.7,5,8.59538784067086,1.6,588,13.9835232601771
2036,truck,hybrid,28.512,10.4,667,53.69,5,7.63643136524492,1.3,588,10.5208522058837
2036,car,phev,41.421,6.5,596,38.58,487,5.4,26.8,370.44,13.7433877079989
2036,suv,phev,27.706,5.9,763,37.99,487,5.6,26.8,370.44,9.1927838496854
2036,truck,phev,31.303,7.6,829,39.21,315,6.7,17.3,370.44,10.3862597576952
2037,car,conv,24.76,8.1,606,35.09,5,11.6842405243659,0,437,10.9165217598506
2037,suv,conv,33.825,7.2,511,25.41,5,16.1353797717434,0,437,14.9132208613467
2037,truck,conv,35.034,7.1,546,21.83,5,18.7814933577645,0,437,15.446261039362
2037,van,conv,22.95,10.3,480,31.63,5,12.9623774897249,0,437,10.1185046198938
2037,car,ev,27.923,4.1,353,153.895,604,3.2,77.3,196.65,8.86645065183554
2037,suv,ev,37.832,4.4,374,128.61,766,3.8,98,196.65,12.0128768778513
2037,truck,ev,35.57,5.3,272,76.45,937,6.4,119.9,196.65,11.2946191199294
2037,van,ev,31.14,5.9,309,97.503,834,5,106.8,196.65,9.88795162762449
2037,car,hybrid,33.404,9.2,725,51.59,5,7.94727660399302,1.4,437,14.0227385681066
2037,suv,hybrid,37.869,8.9,737,47.85,5,8.56844305120167,1.6,437,15.8971107303206
2037,truck,hybrid,28.488,10.4,667,53.86,5,7.61232825844783,1.3,437,11.9590401247821
2037,car,phev,41.326,6.5,596,38.71,487,5.4,26.8,275.31,16.4410874551106
2037,suv,phev,27.611,5.9,763,38.11,487,5.6,26.8,275.31,10.9847279127682
2037,truck,phev,31.228,7.6,829,39.34,315,6.7,17.3,275.31,12.4237109579488
2038,car,conv,24.76,8.1,606,35.21,5,11.6444191990912,0,437,12.307239864544
2038,suv,conv,33.825,7.2,511,25.5,5,16.078431372549,0,437,16.8131013092973
2038,truck,conv,35.034,7.1,546,21.91,5,18.7129164764948,0,437,17.4140485223924
2038,van,conv,22.95,10.3,480,31.74,5,12.9174543163201,0,437,11.407558759745
2038,car,ev,27.525,4.2,345,154.402,588,3.2,75.3,196.65,10.8169218441136
2038,suv,ev,37.612,4.4,374,128.61,766,3.8,98,196.65,14.7809651008466
2038,truck,ev,35.309,5.3,272,76.45,937,6.4,119.9,196.65,13.8759198326542
2038,van,ev,30.903,5.9,309,97.503,834,5,106.8,196.65,12.1444263668899
2038,car,hybrid,33.378,9.2,725,51.76,5,7.92117465224111,1.4,437,15.9406416051984
2038,suv,hybrid,37.842,8.9,737,48,5,8.54166666666667,1.6,437,18.0725555642614
2038,truck,hybrid,28.465,10.4,667,54.03,5,7.58837682768832,1.3,437,13.5942945440701
2038,car,phev,41.231,6.5,596,38.83,487,5.4,26.8,275.31,19.668216746208
2038,suv,phev,27.516,5.9,763,38.23,487,5.6,26.8,275.31,13.1258192134234
2038,truck,phev,31.152,7.6,829,39.47,315,6.7,17.3,275.31,14.8602820226983
2039,car,conv,24.76,8.1,606,35.34,5,11.601584606678,0,437,13.8751294977948
2039,suv,conv,33.825,7.2,511,25.59,5,16.021883548261,0,437,18.9550183870319
2039,truck,conv,35.034,7.1,546,21.99,5,18.6448385629832,0,437,19.6325237005551
2039,van,conv,22.95,10.3,480,31.85,5,12.87284144427,0,437,12.8608328745716
2039,car,ev,27.392,4.2,347,154.477,591,3.2,75.7,196.65,13.3225925645435
2039,suv,ev,37.391,4.4,374,128.61,766,3.8,98,196.65,18.1857863091722
2039,truck,ev,35.048,5.3,272,76.45,937,6.4,119.9,196.65,17.0462260587807
2039,van,ev,30.666,5.9,309,97.503,834,5,106.8,196.65,14.9149614334218
2039,car,hybrid,33.352,9.2,725,51.92,5,7.89676425269646,1.4,437,18.1208470348224
2039,suv,hybrid,37.815,8.9,737,48.15,5,8.51505711318795,1.6,437,20.545689332628
2039,truck,hybrid,28.441,10.4,667,54.2,5,7.56457564575646,1.3,437,15.4525968612792
