fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,total_sales
cng,car,60.9491052508609,9.1,386,30.9998897693024,5,4.82817488587329,0,437,0,0,467.094686929638
conv,car,18.9792032995048,7.6,609.097852409277,30.8,5,13.3116883116883,0,437,0,0,161213.150885413
conv,minvan,30.123,7.4,526.106582882319,22.6824804920341,5,18.0760704349144,0,437,0,0,10720.0023907025
conv,suv,32.09,7.5,524.1217939439,24.0911229167235,5,17.0177397261335,0,437,0,0,128542.293946478
conv,truck,32.1726693169353,7.24506030344956,555,20.0425073401944,5,20.456539880066,0,437,0,0,22441.1151056852
conv,van,23.1422542268599,8.72781391767682,504,28.5743150690096,5,14.3485626302144,0,437,0,0,3154.86869727995
ev,car,29.9655812852267,4.2,353,153.895,613.358242218846,3.2,78.5110666400859,196.65,7500,0,43663.012924806
ev,minvan,37.4863095375746,6.23927834370241,281.611984885251,85.9836019573194,839.876805792909,5.63661872422929,107.455141966337,196.65,7500,0,4181.53667329302
ev,suv,39.8663743484499,4.5,335,129.642,766,3.8,98,196.65,7500,0,158609.076143547
ev,truck,47.2469441477211,6.05049328115288,262.85573348242,73.8804611085601,937,6.60721332587898,119.9,196.65,7500,0,1364.75152162371
fuelcell,car,24.8171158446514,8.4,442,72.6305735209763,5,7.7,1.8,196.65,0,6,5816.78904670486
fuelcell,minvan,37.6552225368218,10.2063466381897,459.126932763795,60.3889018082946,5,9.58550868417156,1.9,196.65,0,6,1479.38313549322
fuelcell,suv,34.0278058585687,8.52250701380244,470.118546620005,61.43674555331,5,9.4,1.8,196.65,0,6,8583.26558154368
fuelcell,truck,48.421325866417,8.2,473,41.4618442300572,5,13.4942367810712,1.8,196.65,0,6,356.037657512782
hybrid,car,29.105836517733,8.50955042072526,791.862617893062,52.88,5,7.75340393343419,1.30109981912679,437,0,1.5,11020.3324602012
hybrid,suv,44.9131653894202,8,797.079689786986,43.9606905938513,5,9.32651414910293,1.6,437,0,1.5,3553.29027911417
hybrid,truck,28.7365490151406,10.4,667,50.9547131453444,5,8.04636075107064,1.3,437,0,1.5,319.855281561288
phev,car,27.8096084457029,7.38522788380145,788,48.0499342753316,315,4.6713157427427,17.3,275.31,7500,7.5,3650.33304149024
phev,minvan,32.4562958665329,8.4,799,40.5865041283866,315,5.79495407367077,17.3,275.31,7500,7.5,4117.34051246286
phev,suv,28.035,6.4,762.468472727449,38.05,315,5.3,17.3,275.31,7500,7.5,72002.6648223228
phev,truck,32.1088683751024,7.6,829,37.0579764223785,315,6.5,17.3,275.31,7500,7.5,1383.99168662348
