,vehicleTypeId,bodytype,modelyear,adopt_fuel,sampleProbabilityWithinCategory
38,2020_Honda_Odysseyc6,minvan,2020,phev,0.0046832761888809
39,2020_Buick_LaCrosse_eAssist,car,2020,hybrid,0.0259487224100854
40,2020_Honda_Odysseyc5,minvan,2020,ev,0.0087495269971594
41,2020_Honda_CR-V_4WDc3,suv,2020,phev,0.023902110147168
42,2020_Ram_1500_4WDc6,truck,2020,phev,0.0023100382476977
43,2020_Hyundai_Tucson_Fuel_Cell,suv,2020,fuelcell,0.0002322516370032
44,2020_Toyota_Sienna_2WD,minvan,2020,conv,0.0287125724642039
45,2020_Audi_S3c6,car,2020,cng,0.0027416283046374
46,2020_Audi_S3c6,car,2020,conv,0.0027416283046374
47,2020_Audi_S3c6,car,2020,ev,0.0027416283046374
48,2020_Audi_S3c6,car,2020,fuelcell,0.0027416283046374
49,2020_Audi_S3c6,car,2020,hybrid,0.0027416283046374
50,2020_Audi_S3c6,car,2020,phev,0.0027416283046374
51,2020_Chevrolet_Silverado_C15_2WD,truck,2020,conv,0.0682220458802462
52,2020_Chevrolet_Silverado_C15_2WD,truck,2020,conv,0.0682220458802462
53,2020_Chevrolet_Silverado_C15_2WD,truck,2020,conv,0.0682220458802462
54,2020_Nissan_Altima,car,2020,conv,0.3867858475608561
55,2020_Nissan_Altima,car,2020,conv,0.3867858475608561
56,2020_Honda_Clarity_FCV,car,2020,fuelcell,0.0007093815573479
57,2020_Toyota_Prius_v,truck,2020,hybrid,0.0007912603586893
58,2020_Tesla_Model_S_(60_kW-hr_battery_pack),car,2020,ev,0.0556399018261309
59,2020_Chevrolet_City_Express_Cargo_Van,van,2020,conv,0.0084304979558008
60,2018_Toyota_Mirai,car,2018,fuelcell,0.0012090759766376
61,2018_Toyota_Sienna_2WD,minvan,2018,conv,0.0314812417878687
62,2018_Toyota_Highlander_2WD,suv,2018,conv,0.3283913638517967
63,2018_Toyota_Highlander_2WD,suv,2018,conv,0.3283913638517967
64,2018_Tesla_Model_S_(60_kW-hr_battery_pack),car,2018,ev,0.086929894402959
65,2018_Toyota_RAV4_AWDc4,suv,2018,phev,0.0306653907187819
66,2018_Infiniti_QX60_Hybrid_FWD,suv,2018,hybrid,0.0080838968794765
67,2018_Ford_Fusion_AWD,car,2018,conv,0.3867228564023022
68,2018_Toyota_Prius_v,truck,2018,hybrid,0.0008741962013276
69,2018_Chevrolet_Silverado_C15_2WD,truck,2018,conv,0.0722314508843458
70,2018_Chevrolet_Silverado_C15_2WD,truck,2018,conv,0.0722314508843458
71,2018_Chevrolet_Silverado_C15_2WD,truck,2018,conv,0.0722314508843458
72,2018_Hyundai_Tucson_Fuel_Cell,suv,2018,fuelcell,0.0006144891027514
73,2018_Chevrolet_Volt,car,2018,phev,0.0042223862464651
74,2018_Chevrolet_City_Express_Cargo_Van,van,2018,conv,0.0092676756969436
75,2018_Tesla_Model_X_AWD_90D,suv,2018,ev,0.0059523850327127
76,2018_Honda_Odysseyc6,minvan,2018,phev,0.0064940244185767
77,2018_Buick_Regal_eAssist,car,2018,hybrid,0.0262150575083932
78,2017_Tesla_Model_S_(60_kW-hr_battery_pack),car,2017,ev,0.0405900408815929
79,2017_Ford_Fusion_AWD,car,2017,conv,0.4135233875243633
80,2017_Toyota_RAV4_AWDc4,suv,2017,phev,0.0248609841005372
81,2017_Toyota_Prius_v,truck,2017,hybrid,0.000971827088851
82,2017_Toyota_Sienna_2WD,minvan,2017,conv,0.0303655363352802
83,2017_Tesla_Model_X_AWD_90D,suv,2017,ev,0.0026864897995051
84,2017_Toyota_Mirai,car,2017,fuelcell,0.000887514855003
85,2017_Chevrolet_Volt,car,2017,phev,0.006983044843322
86,2017_Hyundai_Tucson_Fuel_Cell,suv,2017,fuelcell,0.0004450367103829
87,2017_Buick_Regal_eAssist,car,2017,hybrid,0.0293679640134755
88,2017_Toyota_Highlander_2WD,suv,2017,conv,0.3516539654358222
89,2017_Toyota_Highlander_2WD,suv,2017,conv,0.3516539654358222
90,2017_Infiniti_QX60_Hybrid_FWD,suv,2017,hybrid,0.0090911733920084
91,2017_Chevrolet_City_Express_Cargo_Van,van,2017,conv,0.0104205168439498
92,2017_Chevrolet_Silverado_C15_2WD,truck,2017,conv,0.0774384166608306
93,2017_Chevrolet_Silverado_C15_2WD,truck,2017,conv,0.0774384166608306
94,2017_Chevrolet_Silverado_C15_2WD,truck,2017,conv,0.0774384166608306
95,2041_Tesla_Model_Ye5,suv,2041,ev,0.5117980558049788
96,2041_Tesla_Model_Ye5,suv,2041,ev,0.5117980558049788
97,2041_Nissan_Rogue_AWDc5p2p4p3,suv,2041,phev,0.0639093237209835
98,2041_Nissan_Rogue_AWDc5p2p4p3,suv,2041,phev,0.0639093237209835
99,2041_Kia_Soulc6,car,2041,fuelcell,0.0134276606137644
100,2041_Toyota_Sienna_AWDc6,minvan,2041,ev,0.0024974168460235
101,2041_Tesla_Model_3e6e3e5,car,2041,ev,0.396200502572734
102,2041_Tesla_Model_3e6e3e5,car,2041,ev,0.396200502572734
103,2041_Tesla_Model_3e6e3e5,car,2041,ev,0.396200502572734
104,2041_Tesla_Model_3e6e3e5,car,2041,ev,0.396200502572734
105,2041_Tesla_Model_3e6e3e5,car,2041,ev,0.396200502572734
106,2041_Tesla_Model_3e6e3e5,car,2041,ev,0.396200502572734
107,2041_Tesla_Model_3e6e3e5,car,2041,ev,0.396200502572734
108,2041_Subaru_Outback_AWDc4,suv,2041,fuelcell,0.0104763629835602
109,2041_Subaru_Outback_AWDc4,suv,2041,ev,0.0104763629835602
110,2038_Infiniti_Q70_AWDc5,car,2038,conv,0.0012110284595458
111,2038_Infiniti_Q70_AWDc5,car,2038,ev,0.0012110284595458
112,2038_Infiniti_Q70_AWDc5,car,2038,fuelcell,0.0012110284595458
113,2038_Infiniti_Q70_AWDc5,car,2038,hybrid,0.0012110284595458
114,2038_Infiniti_Q70_AWDc5,car,2038,phev,0.0012110284595458
115,2038_Kia_Soulc6,car,2038,fuelcell,0.0128418255409357
116,2038_Tesla_Model_3e6e3e5,car,2038,ev,0.3716222835127449
117,2038_Tesla_Model_3e6e3e5,car,2038,ev,0.3716222835127449
118,2038_Tesla_Model_3e6e3e5,car,2038,ev,0.3716222835127449
119,2038_Tesla_Model_3e6e3e5,car,2038,ev,0.3716222835127449
120,2038_Tesla_Model_3e6e3e5,car,2038,ev,0.3716222835127449
121,2038_Ford_F150_Pickup_4WDc3,truck,2038,ev,0.0081031853515303
122,2038_Nissan_Rogue_AWDc5p2p5,suv,2038,phev,0.0944192784692361
123,2038_Toyota_Sienna_2WDc5,minvan,2038,ev,0.0064946083057566
124,2038_Honda_CR-V_4WDc5,suv,2038,fuelcell,0.0173990225051188
125,2038_Tesla_Model_Ye5,suv,2038,ev,0.4879087678551312
126,2038_Tesla_Model_Ye5,suv,2038,ev,0.4879087678551312
127,2044_Toyota_Sienna_AWDc6,minvan,2044,ev,0.0026542945208864
128,2044_Nissan_Rogue_AWDc5p2p4,suv,2044,phev,0.0532136027606278
129,2044_Kia_Soulc6,car,2044,fuelcell,0.0143386599842039
130,2044_Tesla_Model_3e6e3e5,car,2044,ev,0.4130758438950449
131,2044_Tesla_Model_3e6e3e5,car,2044,ev,0.4130758438950449
132,2044_Tesla_Model_3e6e3e5,car,2044,ev,0.4130758438950449
133,2044_Tesla_Model_3e6e3e5,car,2044,ev,0.4130758438950449
134,2044_Tesla_Model_3e6e3e5,car,2044,ev,0.4130758438950449
135,2044_Tesla_Model_3e6e3e5,car,2044,ev,0.4130758438950449
136,2044_Tesla_Model_3e6e3e5,car,2044,ev,0.4130758438950449
137,2044_Tesla_Model_3e6e3e5,car,2044,ev,0.4130758438950449
138,2044_Tesla_Model_Ye5,suv,2044,ev,0.5060627626848674
139,2044_Tesla_Model_Ye5,suv,2044,ev,0.5060627626848674
140,2044_Subaru_Outback_AWDc4,suv,2044,fuelcell,0.0101589794258676
141,2044_Subaru_Outback_AWDc4,suv,2044,ev,0.0101589794258676
142,2032_Toyota_Prius_v,truck,2032,hybrid,0.0004102907079378
143,2032_Honda_Odysseyc5,minvan,2032,ev,0.0082914438366332
144,2032_Honda_Odysseyc5,minvan,2032,fuelcell,0.0082914438366332
145,2032_Tesla_Model_Ye5,suv,2032,ev,0.3455474373040477
146,2032_Tesla_Model_Ye5,suv,2032,ev,0.3455474373040477
147,2032_Toyota_Highlander_2WDc2,suv,2032,conv,0.0929866236256512
148,2032_Toyota_Highlander_2WDc2,suv,2032,phev,0.0929866236256512
149,2032_Subaru_XV_Crosstrek_Hybrid_AWD,suv,2032,hybrid,0.0050200393685207
150,2032_Subaru_Outback_AWDc2,suv,2032,phev,0.0984702622562305
151,2032_Ram_Promaster_City,van,2032,conv,0.0017953179834089
152,2032_Toyota_Sienna_2WD,minvan,2032,conv,0.0085921662702638
153,2032_Ram_1500_4WDc5,truck,2032,conv,0.0129864794192774
154,2032_Kia_Soulc6,car,2032,fuelcell,0.0103526341752346
155,2032_Ram_1500_4WDc6,truck,2032,phev,0.00066427166678
156,2032_Ram_1500_4WDc6,truck,2032,fuelcell,0.00066427166678
157,2032_Mazda_6,car,2032,conv,0.1233189921755008
158,2032_Chrysler_Town_and_Countryc4,minvan,2032,conv,0.0053882650826086
159,2032_Chrysler_Town_and_Countryc4,minvan,2032,phev,0.0053882650826086
160,2032_Chrysler_Town_and_Countryc4,minvan,2032,fuelcell,0.0053882650826086
161,2032_BMW_i3_REX,car,2032,phev,0.0047578332412848
162,2032_Lincoln_MKZ_Hybrid_FWD,car,2032,hybrid,0.0053944223666241
163,2032_Tesla_Model_3e6e3,car,2032,ev,0.2449306006547372
164,2032_Ford_F150_Pickup_4WDc3,truck,2032,ev,0.0055012321393979
165,2032_Honda_CR-V_4WDc5,suv,2032,fuelcell,0.0194129344167292
166,2037_Toyota_Sienna_2WDc5,minvan,2037,ev,0.0064049478477513
167,2037_Cadillac_CTS_Sedanc4,car,2037,cng,0.0014477857341476
168,2037_Cadillac_CTS_Sedanc4,car,2037,conv,0.0014477857341476
169,2037_Cadillac_CTS_Sedanc4,car,2037,ev,0.0014477857341476
170,2037_Cadillac_CTS_Sedanc4,car,2037,fuelcell,0.0014477857341476
171,2037_Cadillac_CTS_Sedanc4,car,2037,hybrid,0.0014477857341476
172,2037_Cadillac_CTS_Sedanc4,car,2037,phev,0.0014477857341476
173,2037_Toyota_Mirai,car,2037,fuelcell,0.012896756344152
174,2037_Tesla_Model_3e6e3e5,car,2037,ev,0.368512067479721
175,2037_Tesla_Model_3e6e3e5,car,2037,ev,0.368512067479721
176,2037_Tesla_Model_3e6e3e5,car,2037,ev,0.368512067479721
177,2037_Tesla_Model_3e6e3e5,car,2037,ev,0.368512067479721
178,2037_Tesla_Model_3e6e3e5,car,2037,ev,0.368512067479721
179,2037_Nissan_Rogue_AWDc5p2p5,suv,2037,phev,0.0977073315502881
180,2037_Honda_CR-V_4WDc5,suv,2037,fuelcell,0.0196203229714048
181,2037_Ford_F150_Pickup_4WDc3,truck,2037,ev,0.0079791052996231
182,2037_Tesla_Model_Ye5,suv,2037,ev,0.4854316827729115
183,2037_Tesla_Model_Ye5,suv,2037,ev,0.4854316827729115
184,2016_Ford_Fusion_AWD,car,2016,conv,0.4112687103735996
185,2016_Chevrolet_Silverado_C15_2WD,truck,2016,conv,0.0824876597057831
186,2016_Chevrolet_Silverado_C15_2WD,truck,2016,conv,0.0824876597057831
187,2016_Chevrolet_Silverado_C15_2WD,truck,2016,conv,0.0824876597057831
188,2016_Infiniti_QX60_Hybrid_FWD,suv,2016,hybrid,0.0092148220541846
189,2016_Tesla_Model_X_AWD_90D,suv,2016,ev,0.0056266292473837
190,2016_Toyota_Sienna_2WD,minvan,2016,conv,0.0323874220396062
191,2016_Toyota_Mirai,car,2016,fuelcell,0.0006726510675623
192,2016_Buick_Regal_eAssist,car,2016,hybrid,0.0293777142261344
193,2016_Toyota_Prius_v,truck,2016,hybrid,0.0009552275539751
194,2016_Chevrolet_City_Express_Cargo_Van,van,2016,conv,0.0111250325140776
195,2016_Chevrolet_Volt,car,2016,phev,0.0257507050299362
196,2016_Porsche_Cayenne_S_e-Hybrid,suv,2016,phev,2.946786999867911e-06
197,2016_Tesla_Model_S_70D,car,2016,ev,0.0341207030807654
198,2016_Toyota_Highlander_2WD,suv,2016,conv,0.356372159546565
199,2016_Toyota_Highlander_2WD,suv,2016,conv,0.356372159546565
200,2024_Buick_LaCrosse_eAssist,car,2024,hybrid,0.0227039079731335
201,2024_Honda_Clarity_FCV,car,2024,fuelcell,0.0026448105502325
202,2024_Toyota_Highlander_2WD,suv,2024,conv,0.27828642613726
203,2024_Toyota_Highlander_2WD,suv,2024,conv,0.27828642613726
204,2024_Tesla_Model_Y,suv,2024,ev,0.098966791963686
205,2024_Infiniti_QX60_Hybrid_FWD,suv,2024,hybrid,0.007186815554917
206,2024_Toyota_RAV4_AWDc4,suv,2024,phev,0.0060583640757875
207,2024_Toyota_RAV4_AWDc4,suv,2024,ev,0.0060583640757875
208,2024_Toyota_RAV4_AWDc4,suv,2024,fuelcell,0.0060583640757875
209,2024_Honda_Odysseyc5,minvan,2024,ev,0.0061620057652025
210,2024_Honda_Odysseyc5,minvan,2024,fuelcell,0.0061620057652025
211,2024_Ram_1500_4WDc6,truck,2024,phev,0.0028336611387994
212,2024_Honda_CR-V_4WDc3,suv,2024,phev,0.0793208857339796
213,2024_Tesla_Model_3,car,2024,ev,0.0384230812289965
214,2024_Chevrolet_City_Express_Cargo_Van,van,2024,conv,0.0068592638436272
215,2024_Kia_Optima,car,2024,conv,0.3591539809476356
216,2024_Kia_Optima,car,2024,conv,0.3591539809476356
217,2024_Audi_S3c6,car,2024,cng,0.0059580455930882
218,2024_Audi_S3c6,car,2024,conv,0.0059580455930882
219,2024_Audi_S3c6,car,2024,ev,0.0059580455930882
220,2024_Audi_S3c6,car,2024,fuelcell,0.0059580455930882
221,2024_Audi_S3c6,car,2024,hybrid,0.0059580455930882
222,2024_Audi_S3c6,car,2024,phev,0.0059580455930882
223,2024_Toyota_Prius_v,truck,2024,hybrid,0.0006838181557709
224,2024_Toyota_Sienna_2WD,minvan,2024,conv,0.0230233220093956
225,2024_Chevrolet_Silverado_K15_4WD,truck,2024,conv,0.0497241665944407
226,2024_Chevrolet_Silverado_K15_4WD,truck,2024,conv,0.0497241665944407
227,2024_Chevrolet_Silverado_K15_4WD,truck,2024,conv,0.0497241665944407
228,2024_Chrysler_Town_and_Countryc4,minvan,2024,conv,0.008163756919205
229,2024_Chrysler_Town_and_Countryc4,minvan,2024,phev,0.008163756919205
230,2024_Chrysler_Town_and_Countryc4,minvan,2024,fuelcell,0.008163756919205
231,2019_Toyota_Highlander_2WD,suv,2019,conv,0.327880661545707
232,2019_Toyota_Highlander_2WD,suv,2019,conv,0.327880661545707
233,2019_Honda_Odysseyc5,minvan,2019,ev,0.0086092106466131
234,2019_Toyota_RAV4_AWDc4,suv,2019,phev,0.0173194977702645
235,2019_Toyota_RAV4_AWDc4,suv,2019,ev,0.0173194977702645
236,2019_Buick_LaCrosse_eAssist,car,2019,hybrid,0.0279454753449796
237,2019_Honda_Clarity_FCV,car,2019,fuelcell,0.0011569684160912
238,2019_Ram_1500_4WDc6,truck,2019,phev,0.0025702934668675
239,2019_Honda_Odysseyc6,minvan,2019,phev,0.0051369812727006
240,2019_Chevrolet_Silverado_C15_2WD,truck,2019,conv,0.0674493114050591
241,2019_Chevrolet_Silverado_C15_2WD,truck,2019,conv,0.0674493114050591
242,2019_Chevrolet_Silverado_C15_2WD,truck,2019,conv,0.0674493114050591
243,2019_Toyota_Sienna_2WD,minvan,2019,conv,0.0299228288746699
244,2019_Audi_S3c6,car,2019,cng,0.0029492498801909
245,2019_Audi_S3c6,car,2019,conv,0.0029492498801909
246,2019_Audi_S3c6,car,2019,ev,0.0029492498801909
247,2019_Audi_S3c6,car,2019,fuelcell,0.0029492498801909
248,2019_Audi_S3c6,car,2019,hybrid,0.0029492498801909
249,2019_Audi_S3c6,car,2019,phev,0.0029492498801909
250,2019_Honda_CR-V_4WDc3,suv,2019,phev,0.0258651269596604
251,2019_Tesla_Model_S_(60_kW-hr_battery_pack),car,2019,ev,0.0667089643205731
252,2019_Infiniti_QX60_Hybrid_FWD,suv,2019,hybrid,0.0083121810063358
253,2019_Toyota_Prius_v,truck,2019,hybrid,0.0008698548622462
254,2019_Chevrolet_Malibu,car,2019,conv,0.3967433951405766
255,2019_Chevrolet_Malibu,car,2019,conv,0.3967433951405766
256,2019_Chevrolet_City_Express_Cargo_Van,van,2019,conv,0.0090192848804537
257,2019_Hyundai_Tucson_Fuel_Cell,suv,2019,fuelcell,0.0003685059742039
258,2021_Honda_Clarity_FCV,car,2021,fuelcell,0.0019155858148978
259,2021_Toyota_Highlander_2WD,suv,2021,conv,0.2915201201657489
260,2021_Toyota_Highlander_2WD,suv,2021,conv,0.2915201201657489
261,2021_Honda_CR-V_4WDc3,suv,2021,phev,0.0322924276288497
262,2021_Tesla_Model_Y,suv,2021,ev,0.0872380300030249
263,2021_Tesla_Model_S_(60_kW-hr_battery_pack),car,2021,ev,0.0625711309408219
264,2021_Kia_Optima,car,2021,conv,0.3701712769774921
265,2021_Kia_Optima,car,2021,conv,0.3701712769774921
266,2021_Chevrolet_Silverado_C15_2WD,truck,2021,conv,0.0587108991175421
267,2021_Chevrolet_Silverado_C15_2WD,truck,2021,conv,0.0587108991175421
268,2021_Chevrolet_Silverado_C15_2WD,truck,2021,conv,0.0587108991175421
269,2021_Honda_Odysseyc5,minvan,2021,ev,0.0126237342355763
270,2021_Ram_1500_4WDc6,truck,2021,phev,0.0027293939227275
271,2021_Honda_Odysseyc6,minvan,2021,phev,0.0051509116600835
272,2021_Toyota_Prius_v,truck,2021,hybrid,0.0008120289069433
273,2021_Kia_Optimac4,car,2021,phev,0.0059268949570576
274,2021_Chevrolet_City_Express_Cargo_Van,van,2021,conv,0.0076785608842234
275,2021_Infiniti_QX60_Hybrid_FWD,suv,2021,hybrid,0.0079020958239472
276,2021_Buick_LaCrosse_eAssist,car,2021,hybrid,0.0262541327187074
277,2021_Toyota_Sienna_2WD,minvan,2021,conv,0.0248244713276369
278,2021_Hyundai_Tucson_Fuel_Cell,suv,2021,fuelcell,0.000613717188185
279,2033_Volkswagen_Passat,car,2033,conv,0.1453608678709121
280,2033_Volkswagen_Passat,car,2033,conv,0.1453608678709121
281,2033_Volkswagen_Passat,car,2033,conv,0.1453608678709121
282,2033_Chrysler_Town_and_Countryc4,minvan,2033,conv,0.004806020670774
283,2033_Chrysler_Town_and_Countryc4,minvan,2033,phev,0.004806020670774
284,2033_Chrysler_Town_and_Countryc4,minvan,2033,fuelcell,0.004806020670774
285,2033_Tesla_Model_Ye5,suv,2033,ev,0.346270205019525
286,2033_Tesla_Model_Ye5,suv,2033,ev,0.346270205019525
287,2033_Honda_Odysseyc5,minvan,2033,ev,0.0076170774708227
288,2033_Honda_Odysseyc5,minvan,2033,fuelcell,0.0076170774708227
289,2033_Audi_S3c6,car,2033,conv,0.0039763133219832
290,2033_Audi_S3c6,car,2033,fuelcell,0.0039763133219832
291,2033_Audi_S3c6,car,2033,hybrid,0.0039763133219832
292,2033_Audi_S3c6,car,2033,phev,0.0039763133219832
293,2033_BMW_M235ic2,car,2033,cng,0.0030522971736038
294,2033_BMW_M235ic2,car,2033,conv,0.0030522971736038
295,2033_BMW_M235ic2,car,2033,ev,0.0030522971736038
296,2033_BMW_M235ic2,car,2033,fuelcell,0.0030522971736038
297,2033_BMW_M235ic2,car,2033,hybrid,0.0030522971736038
298,2033_BMW_M235ic2,car,2033,phev,0.0030522971736038
299,2033_Ford_F150_Pickup_4WDc3,truck,2033,ev,0.0059825802401158
300,2033_Ram_1500_4WDc6,truck,2033,phev,0.0006591364436012
301,2033_Ram_1500_4WDc6,truck,2033,fuelcell,0.0006591364436012
302,2033_Mazda_CX-5_4WDc5,suv,2033,cng,0.0049941433751986
303,2033_Mazda_CX-5_4WDc5,suv,2033,conv,0.0049941433751986
304,2033_Mazda_CX-5_4WDc5,suv,2033,ev,0.0049941433751986
305,2033_Mazda_CX-5_4WDc5,suv,2033,fuelcell,0.0049941433751986
306,2033_Mazda_CX-5_4WDc5,suv,2033,hybrid,0.0049941433751986
307,2033_Mazda_CX-5_4WDc5,suv,2033,phev,0.0049941433751986
308,2033_Toyota_Venzac4,suv,2033,conv,0.0779226532179481
309,2033_Toyota_Mirai,car,2033,fuelcell,0.0096702658773608
310,2033_Subaru_Outback_AWDc2,suv,2033,phev,0.0873625054295134
311,2033_Honda_CR-V_4WDc5,suv,2033,fuelcell,0.0184913794719415
312,2033_Tesla_Model_3e6e3e5,car,2033,ev,0.2580961954048978
313,2033_Tesla_Model_3e6e3e5,car,2033,ev,0.2580961954048978
314,2033_Tesla_Model_3e6e3e5,car,2033,ev,0.2580961954048978
315,2033_Ram_1500_4WDc5,truck,2033,conv,0.0115998849734816
316,2033_Toyota_Sienna_2WDc6,minvan,2033,conv,0.0077618807218074
317,2036_Honda_CR-V_4WDc5,suv,2036,fuelcell,0.0254931445505734
318,2036_Toyota_Sienna_2WDc5,minvan,2036,ev,0.0062951712949353
319,2036_Nissan_Rogue_AWDc5p2p5,suv,2036,phev,0.0973055750759859
320,2036_Tesla_Model_3e6e3e5,car,2036,ev,0.3672468300074277
321,2036_Tesla_Model_3e6e3e5,car,2036,ev,0.3672468300074277
322,2036_Tesla_Model_3e6e3e5,car,2036,ev,0.3672468300074277
323,2036_Tesla_Model_3e6e3e5,car,2036,ev,0.3672468300074277
324,2036_Tesla_Model_Ye5,suv,2036,ev,0.481690197389495
325,2036_Tesla_Model_Ye5,suv,2036,ev,0.481690197389495
326,2036_Toyota_Mirai,car,2036,fuelcell,0.0127154196405271
327,2036_Cadillac_CTS_Sedanc4,car,2036,cng,0.0014331247875057
328,2036_Cadillac_CTS_Sedanc4,car,2036,conv,0.0014331247875057
329,2036_Cadillac_CTS_Sedanc4,car,2036,ev,0.0014331247875057
330,2036_Cadillac_CTS_Sedanc4,car,2036,fuelcell,0.0014331247875057
331,2036_Cadillac_CTS_Sedanc4,car,2036,hybrid,0.0014331247875057
332,2036_Cadillac_CTS_Sedanc4,car,2036,phev,0.0014331247875057
333,2036_Ford_F150_Pickup_4WDc3,truck,2036,ev,0.0078205372535493
334,2040_Subaru_Outback_AWDc4,suv,2040,fuelcell,0.0102247141716247
335,2040_Subaru_Outback_AWDc4,suv,2040,ev,0.0102247141716247
336,2040_Ford_F150_Pickup_4WDc3,truck,2040,ev,0.0065173127544901
337,2040_Tesla_Model_Ye5,suv,2040,ev,0.5020520642675473
338,2040_Tesla_Model_Ye5,suv,2040,ev,0.5020520642675473
339,2040_Toyota_Sienna_AWDc6,minvan,2040,ev,0.0024480104296951
340,2040_Kia_Soulc6,car,2040,fuelcell,0.0131334699777402
341,2040_Nissan_Rogue_AWDc5p2p4p3,suv,2040,phev,0.0743287224939278
342,2040_Nissan_Rogue_AWDc5p2p4p3,suv,2040,phev,0.0743287224939278
343,2040_Tesla_Model_3e6e3e5,car,2040,ev,0.3908387174499089
344,2040_Tesla_Model_3e6e3e5,car,2040,ev,0.3908387174499089
345,2040_Tesla_Model_3e6e3e5,car,2040,ev,0.3908387174499089
346,2040_Tesla_Model_3e6e3e5,car,2040,ev,0.3908387174499089
347,2040_Tesla_Model_3e6e3e5,car,2040,ev,0.3908387174499089
348,2040_Tesla_Model_3e6e3e5,car,2040,ev,0.3908387174499089
349,2039_Kia_Soulc6,car,2039,fuelcell,0.0129180381297254
350,2039_Tesla_Model_3e6e3e5,car,2039,ev,0.3851863957553404
351,2039_Tesla_Model_3e6e3e5,car,2039,ev,0.3851863957553404
352,2039_Tesla_Model_3e6e3e5,car,2039,ev,0.3851863957553404
353,2039_Tesla_Model_3e6e3e5,car,2039,ev,0.3851863957553404
354,2039_Tesla_Model_3e6e3e5,car,2039,ev,0.3851863957553404
355,2039_Tesla_Model_3e6e3e5,car,2039,ev,0.3851863957553404
356,2039_Toyota_Sienna_AWDc6,minvan,2039,ev,0.002399996387381
357,2039_Subaru_Outback_AWDc4,suv,2039,fuelcell,0.0100153658494881
358,2039_Subaru_Outback_AWDc4,suv,2039,ev,0.0100153658494881
359,2039_Ford_F150_Pickup_4WDc3,truck,2039,ev,0.0085104756344188
360,2039_Nissan_Rogue_AWDc5p2p5,suv,2039,phev,0.0844935082814925
361,2039_Tesla_Model_Ye5,suv,2039,ev,0.4960263441632702
362,2039_Tesla_Model_Ye5,suv,2039,ev,0.4960263441632702
363,2045_Nissan_Rogue_AWDc5p2p4,suv,2045,phev,0.0301342030702141
364,2045_Toyota_Sienna_AWDc6,minvan,2045,ev,0.0027315208583135
365,2045_Subaru_Outback_AWDc4,suv,2045,fuelcell,0.0104979575236129
