fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,total_sales
cng,car,60.475015203048,9.4,390.17130727979,32.0215665546318,5,4.89700196013566,0,437,0,0,413.540918582603
conv,car,18.99,7.6,606,30.11,5,13.6167386250415,0,437,0,0,201653.495325151
conv,minvan,30.123,7.4,526.068345962164,22.18254561233,5,18.4834772926021,0,437,0,0,13083.5145817811
conv,suv,32.085,7.5,524,23.660674143426,5,17.3283316886383,0,437,0,0,157539.138290915
conv,truck,32.045,7.2701352635867,555,19.63,5,20.8863983698421,0,437,0,0,28567.7340960219
conv,van,23.1442297543465,8.72670394712168,504,27.9446623122483,5,14.6718666861238,0,437,0,0,3864.9113826946
ev,car,33.1663348691394,4.91483373545773,316,134.8,621,3.7,79.5,196.65,7500,0,13871.6297342286
ev,minvan,38.8016283650612,6.80082651123425,258,88.6466983987947,727,5.57370631294766,93,196.65,7500,0,3062.71268100261
ev,suv,40.3267401532798,4.7,335,128.61,743.548408520092,3.9,95.120339353664,196.65,7500,0,95604.3551161362
ev,truck,49.842,6,263,73.921,937,6.7,119.9,196.65,7500,0,424.973699740777
fuelcell,car,25.1529672592819,8.5,433.127868314512,73.3735551662616,5,8.86991600303232,1.8,196.65,0,6,4677.49872127599
fuelcell,minvan,38.3507626607009,10.2061030105488,459.108497965313,59.506324562376,5,11.0879532145219,1.9,196.65,0,6,1339.26431196034
fuelcell,suv,34.48591490116,8.40045444374998,472,60.7392137846911,5,10.7839741955912,1.8,196.65,0,6,7022.04612306971
fuelcell,truck,49.3520058484761,8.2,473,40.8306427703818,5,15.6476431752666,1.8,196.65,0,6,343.111604033795
hybrid,car,28.7864420041674,8.79192297103722,800.050477830451,52.819508371921,5,7.76231488022566,1.3,437,0,1.5,13319.3488009716
hybrid,suv,45.0469349951277,8,795.213248000648,43.9111847948353,5,9.33702891725744,1.6,437,0,1.5,4289.68342745207
hybrid,truck,28.8444235705459,10.4,667,50.9047363758248,5,8.05426043104373,1.3,437,0,1.5,395.657673102252
phev,car,28.2178390090325,7.5,820,47.7153181383757,315,4.6,17.3,275.31,7500,7.5,3921.89348515292
phev,minvan,32.9185708954017,8.5,799,40.3655675977432,315,5.69745012050879,17.3,275.31,7500,7.5,4872.68614053888
phev,suv,28.6220127769583,6.4,763,37.94,315,5.3,17.3,275.31,7500,7.5,82978.0847899221
phev,truck,32.5714572916498,7.7,829,36.8574247835586,315,6.5,17.3,275.31,7500,7.5,1658.37553962219
