model_year,bodytype,fueltype,new_price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,price
1993,truck,conv,31.3426812650796,10.3501,351.7062,17.58531,5,20.1929906268357,,588,1.25586277374648
1994,truck,conv,31.3426812650796,10.152,348.8186,17.44093,5,20.3601528129521,,588,1.4158543108754
1995,truck,conv,31.3426812650796,10.3353,337.8064,16.89032,5,21.0238763978421,,588,1.5962280844142
1996,truck,conv,31.3426812650796,10.5059,342.9592,17.14796,5,20.708002584564,,588,1.79958070396189
1997,truck,conv,31.3426812650796,10.1709,336.7458,16.83729,5,21.0900922891986,,588,2.02883957605625
1998,truck,conv,31.3426812650796,10.5256,339.9132,16.99566,5,20.8935692994565,,588,2.28730504628664
1999,truck,conv,31.3426812650796,10.3127,325.7014,16.28507,5,21.8052486111512,,588,2.5786979101315
2000,truck,conv,31.3426812650796,9.8163,333.0608,16.65304,5,21.3234340396708,,588,2.90721297647294
2001,truck,conv,31.3426812650796,9.4472,319.066,15.9533,5,22.2587176320887,,588,3.27757945487367
2002,truck,conv,31.3426812650796,9.4478,315.0532,15.75266,5,22.5422246147635,,588,3.69512903593424
2003,truck,conv,31.3426812650796,9.4599,321.5436,16.07718,5,22.0872068360247,,588,4.16587264479621
2004,truck,conv,31.3426812650796,9.1017,314.7368,15.73684,5,22.5648859618577,,588,4.69658697271275
2005,truck,conv,31.3426812650796,8.8009,316.9748,15.84874,5,22.4055666254857,,588,5.29491203237063
2006,truck,conv,31.3426812650796,8.9412,322.7746,16.13873,5,22.0029704939608,,588,5.96946114134231
2007,truck,conv,31.3426812650796,8.9272,323.3708,16.16854,5,21.9624035317969,,588,6.72994491695864
2008,truck,conv,31.3426812650796,8.9017,329.5098,16.47549,5,21.5532284624008,,588,7.58731106759711
2009,truck,conv,31.3426812650796,8.5022,337.9976,16.89988,5,21.0119835170427,,588,8.55390199278141
2010,truck,conv,31.3426812650796,8.4158,337.0404,16.85202,5,21.0716578784027,,588,9.64363246085841
2011,truck,conv,31.3426812650796,8.1543,344.7374,17.23687,5,20.6011880347186,,588,10.8721899220501
2012,truck,conv,31.3426812650796,7.9302,344.1498,17.20749,5,20.636362421248,,588,12.25726034053
2013,truck,conv,31.3426812650796,7.7965,349.4786,17.47393,5,20.321702101359,,437,13.8187827965388
2014,truck,conv,31.3426812650796,7.6359,360.754,18.0377,5,19.68654540213,,437,15.5792365237191
1975,car,conv,25.1683403050752,13.6978,201.87495,13.45833,5,26.3851458539061,,588,0.1164892302575
1976,car,conv,25.1683403050752,13.6978,223.02675,14.86845,5,23.8827853609489,,588,0.131329459140361
1977,car,conv,25.1683403050752,13.6978,233.89455,15.59297,5,22.7730829982999,,588,0.148060269605818
1978,car,conv,25.1683403050752,13.6978,254.23485,16.94899,5,20.9511009210578,,588,0.166922513648048
1979,car,conv,25.1683403050752,14.5135,258.68205,17.24547,5,20.5909145996021,,588,0.188187726773447
1980,car,conv,25.1683403050752,15.5474,300.1815,20.0121,5,17.7442647198445,,588,0.212162036948644
1981,car,conv,25.1683403050752,15.5567,321.24465,21.41631,5,16.5808208790403,,588,0.23919057153173
1982,car,conv,25.1683403050752,16.6289,333.1776,22.21184,5,15.9869691119691,,588,0.269662425627655
1983,car,conv,25.1683403050752,14.8298,331.36845,22.09123,5,16.0742520900828,,588,0.304016263390817
1984,car,conv,25.1683403050752,14.5251,336.6285,22.4419,5,15.8230809334326,,588,0.342746632909602
1985,car,conv,25.1683403050752,13.8858,345.23895,23.01593,5,15.42844455992,,588,0.38641108558016
1986,car,conv,25.1683403050752,13.2412,355.8603,23.72402,5,14.9679523116234,,588,0.435638202457903
1987,car,conv,25.1683403050752,13.3411,357.09885,23.80659,5,14.9160379541967,,588,0.491136643131796
1988,car,conv,25.1683403050752,13.2717,362.22855,24.14857,5,14.7048044666827,,588,0.553705347386467
1989,car,conv,25.1683403050752,12.4652,355.64805,23.70987,5,14.9768851537356,,588,0.624245036512364
1990,car,conv,25.1683403050752,11.3542,350.01435,23.33429,5,15.2179474927242,,588,0.703771179833555
1991,car,conv,25.1683403050752,11.2824,351.42375,23.42825,5,15.156915262557,,588,0.793428613115621
1992,car,conv,25.1683403050752,10.7402,346.04925,23.06995,5,15.392317712002,,588,0.894508019296077
1993,car,conv,25.1683403050752,10.1248,351.8871,23.45914,5,15.1369572797639,,588,1.00846450878926
1994,car,conv,25.1683403050752,9.9253,349.095,23.273,5,15.2580243200275,,588,1.13693856684246
1995,car,conv,25.1683403050752,9.7956,351.65325,23.44355,5,15.1470233816977,,588,1.28177966949545
1996,car,conv,25.1683403050752,10.1113,350.0187,23.33458,5,15.2177583654816,,588,1.44507290811212
1997,car,conv,25.1683403050752,10.0287,350.5866,23.37244,5,15.1931077799323,,588,1.62916900576338
1998,car,conv,25.1683403050752,10.1931,350.52015,23.36801,5,15.195988019519,,588,1.83671815756863
1999,car,conv,25.1683403050752,10.0517,345.07035,23.00469,5,15.4359828365433,,588,2.07070818215179
2000,car,conv,25.1683403050752,9.5095,343.71525,22.91435,5,15.4968393168473,,588,2.3345075334293
2001,car,conv,25.1683403050752,9.328,345.6831,23.04554,5,15.4086213644809,,588,2.63191379191578
2002,car,conv,25.1683403050752,9.3208,346.269,23.0846,5,15.3825494052312,,588,2.96720833361418
2003,car,conv,25.1683403050752,9.1145,349.15095,23.27673,5,15.2555792845473,,588,3.34521796348837
2004,car,conv,25.1683403050752,8.9634,347.10645,23.14043,5,15.3454365368319,,588,3.77138440077606
2005,car,conv,25.1683403050752,8.9322,352.36185,23.49079,5,15.1165627039363,,588,4.25184261643299
2006,car,conv,25.1683403050752,8.7246,349.491,23.2994,5,15.2407358129394,,588,4.79350915043178
2007,car,conv,25.1683403050752,8.8438,361.61835,24.10789,5,14.7296175650378,,588,5.40418168030641
2008,car,conv,25.1683403050752,8.8335,364.0098,24.26732,5,14.6328477969549,,588,6.0926512743026
2009,car,conv,25.1683403050752,8.8638,380.06835,25.33789,5,14.0145844819754,,588,6.86882894509876
2010,car,conv,25.1683403050752,8.8157,392.4327,26.16218,5,13.5730279357454,,588,7.74388832592871
2011,car,conv,25.1683403050752,8.5097,387.3255,25.8217,5,13.751999287421,,588,8.73042652303123
2012,car,conv,25.1683403050752,8.5831,413.99565,27.59971,5,12.8660772160287,,588,9.84264546001266
2013,car,conv,25.1683403050752,8.4263,425.36595,28.35773,5,12.5221588610936,,437,11.0965563247042
2014,car,conv,25.1683403050752,8.3639,425.77965,28.38531,5,12.5099919641533,,437,12.5102100616733
1975,suv,conv,30.8158064396235,13.244912631579,220.530328342246,11.0265164171123,5,32.2041873033366,,588,0.142627981360852
1976,suv,conv,30.8158064396235,13.244912631579,234.303217283951,11.7151608641975,5,30.311150151187,,588,0.160798175153159
1977,suv,conv,30.8158064396235,13.244912631579,255.994764664311,12.7997382332156,5,27.7427548540413,,588,0.181283173791612
1978,suv,conv,30.8158064396235,13.244912631579,245.127090526316,12.2563545263158,5,28.9727258817097,,588,0.204377873496744
1979,suv,conv,30.8158064396235,14.8532608478803,213.599996508728,10.6799998254364,5,33.2490642138648,,588,0.230414739004221
1980,suv,conv,30.8158064396235,15.6591,263.7262,13.18631,5,26.9294442493768,,588,0.259768589632718
1981,suv,conv,30.8158064396235,15.3652,286.0316,14.30158,5,24.8294244412156,,588,0.292861995076345
1982,suv,conv,30.8158064396235,16.8087208588957,302.043265030675,15.1021632515337,5,23.5131877523532,,588,0.330171358597908
1983,suv,conv,30.8158064396235,15.4676634482759,327.365950344828,16.3682975172414,5,21.6943759499703,,588,0.372233775194936
1984,suv,conv,30.8158064396235,15.6064784,329.2993136,16.46496568,5,21.5670051733749,,588,0.41965476346667
1985,suv,conv,30.8158064396235,15.3743065217391,339.240802173913,16.9620401086957,5,20.9349817430249,,588,0.47311698248779
1986,suv,conv,30.8158064396235,13.9308558861578,343.565576196637,17.1782788098318,5,20.6714539873903,,588,0.533390059174509
1987,suv,conv,30.8158064396235,13.4566456521739,350.152960869565,17.5076480434783,5,20.2825644608658,,588,0.601341667615005
1988,suv,conv,30.8158064396235,13.1948579545455,345.471630991736,17.2735815495868,5,20.5574043217745,,588,0.677950019859081
1989,suv,conv,30.8158064396235,12.2482695464363,337.02365399568,16.851182699784,5,21.0727048852513,,588,0.764317947980926
1990,suv,conv,30.8158064396235,11.6001331920904,333.147833615819,16.657391680791,5,21.317863372901,,588,0.861688780136331
1991,suv,conv,30.8158064396235,11.6097301369863,340.700685114155,17.0350342557078,5,20.8452765441912,,588,0.971464239161591
1992,suv,conv,30.8158064396235,11.055924501992,332.005716733068,16.6002858366534,5,21.3911979284079,,588,1.09522462137722
1993,suv,conv,30.8158064396235,9.89866010678871,331.149181083143,16.5574590541571,5,21.4465274435237,,588,1.2347515460848
1994,suv,conv,30.8158064396235,10.0310573012939,328.450305853358,16.4225152926679,5,21.6227534985789,,588,1.39205360325231
1995,suv,conv,30.8158064396235,10.3774640969163,324.360294273128,16.2180147136564,5,21.8954049721627,,588,1.56939526860463
1996,suv,conv,30.8158064396235,10.4894855555556,331.237008888889,16.5618504444444,5,21.4408408765167,,588,1.76932950237275
1997,suv,conv,30.8158064396235,10.4521804489796,331.774683428571,16.5887341714286,5,21.4060938182735,,588,1.99473450098394
1998,suv,conv,30.8158064396235,10.7118522665633,330.558816195273,16.5279408097637,5,21.4848300878612,,588,2.2488551307598
1999,suv,conv,30.8158064396235,10.4028311660777,329.882745865724,16.4941372932862,5,21.5288616607151,,588,2.53534964008996
2000,suv,conv,30.8158064396235,9.97758727330576,327.541091632199,16.3770545816099,5,21.6827756316297,,588,2.8583423225366
2001,suv,conv,30.8158064396235,9.5770544057971,338.688308811594,16.9344154405797,5,20.9691324301091,,588,3.22248288899278
2002,suv,conv,30.8158064396235,9.42377365155131,334.794079331742,16.7397039665871,5,21.2130394126915,,588,3.63301340359953
2003,suv,conv,30.8158064396235,9.30186107091172,338.164051374819,16.908202568741,5,21.001640982022,,588,4.09584374701187
2004,suv,conv,30.8158064396235,9.10016001272804,338.934711837081,16.9467355918541,5,20.9538880261216,,588,4.61763669336175
2005,suv,conv,30.8158064396235,9.00437735618115,348.558881811505,17.4279440905753,5,20.3753235696935,,588,5.2059038256615
2006,suv,conv,30.8158064396235,9.08209771093958,356.407950492414,17.8203975246207,5,19.9266037421103,,588,5.86911367041882
2007,suv,conv,30.8158064396235,8.9411418615639,366.422680321285,18.3211340160643,5,19.3819880193356,,588,6.61681360813847
2008,suv,conv,30.8158064396235,8.99242852852853,377.642848048048,18.8821424024024,5,18.8061286919868,,588,7.45976731469952
2009,suv,conv,30.8158064396235,8.6878758828596,400.025207924203,20.0012603962102,5,17.7538811537739,,588,8.41010971217533
2010,suv,conv,30.8158064396235,8.71107313664596,412.651290062112,20.6325645031056,5,17.2106574510672,,588,9.48152165972416
2011,suv,conv,30.8158064396235,8.62316934050515,417.270993358279,20.8635496679139,5,17.0201142975258,,588,10.6894268993508
2012,suv,conv,30.8158064396235,8.5034989345887,420.745106095144,21.0372553047572,5,16.8795783887122,,588,12.0512140917145
2013,suv,conv,30.8158064396235,8.48768246268657,438.612678689884,21.9306339344942,5,16.1919623965576,,437,13.5864871383478
2014,suv,conv,30.8158064396235,8.49644006069803,448.749867450683,22.4374933725341,5,15.8261885186641,,437,15.3173473938533
2011,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,264.6,15.5398368663665
2011,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,4.92208862103677,15.9384264050836,370.44,9.75611848997892
2012,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,264.6,19.2324713692655
2012,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,4.92208862103677,15.9384264050836,370.44,11.697983800934
2013,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,196.65,23.8025635758236
2013,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,4.92208862103677,15.9384264050836,275.31,14.0263594735419
2014,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,196.65,29.4586182869104
2014,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,4.92208862103677,15.9384264050836,275.31,16.8181768267889
2004,truck,hybrid,30.83,9.1017,807.603023698547,40.3801511849273,5,8.79392447972181,,588,4.05422421022367
2005,truck,hybrid,30.83,8.8009,813.345649178114,40.6672824589057,5,8.73183499189622,,588,4.61231423233637
2006,truck,hybrid,30.83,8.9412,828.227722125564,41.4113861062782,5,8.57493634935743,,588,5.24722893326094
2007,truck,hybrid,30.83,8.9272,829.757549342238,41.4878774671119,5,8.55912670590327,,588,5.96954372384635
2009,truck,hybrid,30.83,8.5022,867.289378817005,43.3644689408503,5,8.18873166611036,,588,7.72615448034255
2010,truck,hybrid,30.83,8.4158,864.833238911267,43.2416619455634,5,8.21198779193623,,588,8.78970930641928
2011,truck,hybrid,30.83,8.1543,884.583457104398,44.2291728552199,5,8.02863759542569,,588,9.99966929057939
2012,truck,hybrid,30.83,7.9302,883.075697170621,44.153784858531,5,8.04234565933006,,588,11.3761880438901
2013,truck,hybrid,30.83,7.7965,896.749201484971,44.8374600742486,5,7.91971711626778,,437,12.9421934515246
2000,car,hybrid,28.7868932717313,9.5095,566.497988675068,37.7665325783379,5,9.4025046981326,,588,2.25987561501101
2001,car,hybrid,28.7868932717313,9.328,569.741321832425,37.9827547888283,5,9.3489796086208,,588,2.57096201935268
2002,car,hybrid,28.7868932717313,9.3208,570.706979223433,38.0471319482289,5,9.33316078812952,,588,2.92487146684037
2003,car,hybrid,28.7868932717313,9.1145,575.456896134196,38.3637930756131,5,9.25612332701607,,588,3.3274988246193
2004,car,hybrid,28.7868932717313,8.9634,572.08723145436,38.139148763624,5,9.31064304032616,,588,3.78555042618806
2005,car,hybrid,28.7868932717313,8.9322,580.748975527929,38.7165983685286,5,9.17177683379976,,588,4.30665577495797
2006,car,hybrid,28.7868932717313,8.7246,576.017353201635,38.401156880109,5,9.24711724463526,,588,4.89949462452557
2007,car,hybrid,28.7868932717313,8.8438,596.005175630109,39.7336783753406,5,8.93700292848752,,588,5.57394155236128
2008,car,hybrid,28.7868932717313,8.8335,599.946669686649,39.9964446457766,5,8.87828913656946,,588,6.34123043499577
2009,car,hybrid,28.7868932717313,8.8638,626.413741706403,41.7609161137602,5,8.50316595145275,,588,7.21414156427277
2010,car,hybrid,28.7868932717313,8.8157,646.792178235695,43.1194785490463,5,8.23525728856139,,588,8.20721452135697
2011,car,hybrid,28.7868932717313,8.5097,638.374691587194,42.5583127724796,5,8.34384581687707,,588,9.33699035421725
2012,car,hybrid,28.7868932717313,8.5831,682.331386358992,45.4887590905995,5,7.806324179843,,588,10.6222870923973
2013,car,hybrid,28.7868932717313,8.4263,701.07146868188,46.7380979121254,5,7.5976562133025,,437,12.0845131881653
2014,car,hybrid,28.7868932717313,8.3639,701.75331278951,46.7835541859673,5,7.59027410761605,,437,13.7480241048525
2005,suv,hybrid,47.1326664716628,9.00437735618115,615.677768856457,30.7838884428229,5,11.5352548999634,,588,7.05127046302995
2006,suv,hybrid,47.1326664716628,9.08209771093958,629.541989064957,31.4770994532478,5,11.2812173347618,,588,8.02192316613191
2007,suv,hybrid,47.1326664716628,8.9411418615639,647.231529737955,32.3615764868978,5,10.9728894123489,,588,9.12619245293733
2008,suv,hybrid,47.1326664716628,8.99242852852853,667.050298366965,33.3525149183483,5,10.6468732828494,,588,10.3824715050482
2009,suv,hybrid,47.1326664716628,8.6878758828596,706.585430332834,35.3292715166417,5,10.0511554514429,,588,11.8116854437408
2010,suv,hybrid,47.1326664716628,8.71107313664596,728.887539060247,36.4443769530124,5,9.74361560516809,,588,13.437639867737
2011,suv,hybrid,47.1326664716628,8.62316934050515,737.047562420952,36.8523781210476,5,9.63574179212035,,588,15.2874173694391
2012,suv,hybrid,47.1326664716628,8.5034989345887,743.184069307457,37.1592034653728,5,9.55617900504524,,588,17.3918286341742
2013,suv,hybrid,47.1326664716628,8.48768246268657,774.744496552456,38.7372248276228,5,9.16689312618969,,437,19.7859256361481
2014,suv,hybrid,47.1326664716628,8.49644006069803,792.650342836702,39.6325171418351,5,8.95981445561946,,437,22.5095854791218
1975,minvan,conv,29.4095639349348,13.3634,222.1212,11.10606,5,31.9735351690879,,588,0.136119323859367
1976,minvan,conv,29.4095639349348,13.3634,235.6784,11.78392,5,30.1342846862504,,588,0.153460342569749
1977,minvan,conv,29.4095639349348,13.3634,250.2594,12.51297,5,28.3785544119422,,588,0.17301053277311
1978,minvan,conv,29.4095639349348,13.3634,241.6018,12.08009,5,29.3954763582059,,588,0.195051333453337
1979,minvan,conv,29.4095639349348,15.4545,229.6922,11.48461,5,30.9196394130928,,588,0.219900037715149
1980,minvan,conv,29.4095639349348,16.5199,282.7284,14.13642,5,25.1195139929346,,588,0.247914360445489
1981,minvan,conv,29.4095639349348,16.5318,296.8438,14.84219,5,23.925040711647,,588,0.279497587875411
1982,minvan,conv,29.4095639349348,17.5964,294.4808,14.72404,5,24.1170222303118,,588,0.315104383174082
1983,minvan,conv,29.4095639349348,15.6505,301.3294,15.06647,5,23.5688917178344,,588,0.3552473316506
1984,minvan,conv,29.4095639349348,15.8726,322.2776,16.11388,5,22.0369023475414,,588,0.400504319786471
1985,minvan,conv,29.4095639349348,15.3213,330.9166,16.54583,5,21.4616008988367,,588,0.451526854325221
1986,minvan,conv,29.4095639349348,14.7281,349.3978,17.46989,5,20.3264015972625,,588,0.509049441178378
1987,minvan,conv,29.4095639349348,13.9292,353.1874,17.65937,5,20.1083051094122,,588,0.573900159163898
1988,minvan,conv,29.4095639349348,13.8585,357.5562,17.87781,5,19.8626118075984,,588,0.647012580793572
1989,minvan,conv,29.4095639349348,13.3943,355.9358,17.79679,5,19.9530364745552,,588,0.729439211717668
