year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,sales
2028,cng,car,61.205,9.1,371,29.72,5,5.2,0,437,0,0,38.9537495174862
2029,cng,car,60.037,9.5,416,33.47,5,4.5,0,437,0,0,43.3504352814419
2029,cng,car,226.578,10.4,352,28.33,5,5.3,0,437,0,0,1.5310699550348
2029,cng,car,73.523,6.5,315,25.33,5,5.9,0,437,0,0,33.7388890367112
2029,cng,car,60.051,10.1,357,33.94,5,4.4,0,437,0,0,2.10711679164682
2029,cng,car,42.64,9.4,393,34.22,5,4.4,0,437,0,0,43.5842951335782
2029,cng,car,90.335,9.4,386,31.03,5,4.8,0,437,0,0,20.4221128834285
2029,cng,car,52.694,8.3,407,32.73,5,4.6,0,437,0,0,38.3392232079592
2029,cng,car,42.142,7.9,415,33.38,5,4.5,0,437,0,0,150.467147132511
2029,cng,car,61.151,9.1,371,29.88,5,5,0,437,0,0,37.6330635394544
2030,cng,car,59.982,9.5,416,33.65,5,4.6,0,437,0,0,41.3461052339816
2030,cng,car,226.524,10.4,352,28.48,5,5.4,0,437,0,0,1.47255082060642
2030,cng,car,73.468,6.5,315,25.47,5,6.1,0,437,0,0,32.3988931718784
2030,cng,car,42.59,9.4,393,34.4,5,4.5,0,437,0,0,41.4260249996391
2030,cng,car,90.281,9.4,386,31.19,5,5,0,437,0,0,19.5795227964341
2030,cng,car,52.64,8.3,407,32.9,5,4.7,0,437,0,0,36.5197691996469
2030,cng,car,42.088,7.9,415,33.55,5,4.6,0,437,0,0,142.823165245352
2030,cng,car,61.096,9.1,371,30.03,5,5.2,0,437,0,0,35.9485510045416
2031,cng,car,89.906,9.4,386,31.3,5,4.8,0,437,0,0,19.0339025082813
2031,cng,car,52.265,8.3,407,33.01,5,4.6,0,437,0,0,36.1111480700347
2031,cng,car,41.713,7.9,415,33.67,5,4.5,0,437,0,0,140.685926598032
2031,cng,car,60.721,9.1,371,30.13,5,5,0,437,0,0,35.2316110572469
2031,cng,car,112.937,9,401,32.6,5,4.7,0,437,0,0,8.90441069692381
2031,cng,car,37.113,7.9,428,37.67,5,4,0,437,0,0,134.19045127232
2031,cng,car,47.901,8.4,402,32.69,5,4.6,0,437,0,0,69.6073849160494
2032,cng,car,89.53,9.4,386,31.41,5,4.8,0,437,0,0,18.5321059202279
2032,cng,car,51.89,8.3,407,33.12,5,4.5,0,437,0,0,35.6571562652172
2032,cng,car,41.338,7.9,415,33.78,5,4.4,0,437,0,0,138.385119606351
2032,cng,car,60.346,9.1,371,30.23,5,4.9,0,437,0,0,34.5297124860624
2032,cng,car,112.562,9,401,32.71,5,4.6,0,437,0,0,8.70577749867604
2032,cng,car,36.766,7.9,428,37.79,5,4,0,437,0,0,132.185926677856
2032,cng,car,47.526,8.4,402,32.8,5,4.6,0,437,0,0,68.4988724867993
2033,cng,car,89.155,9.4,386,31.51,5,4.7,0,437,0,0,18.6686608293822
2033,cng,car,51.515,8.3,407,33.23,5,4.5,0,437,0,0,41.067628742184
2033,cng,car,40.963,7.9,415,33.89,5,4.4,0,437,0,0,165.940884129952
2033,cng,car,59.971,9.1,371,30.34,5,4.9,0,437,0,0,38.0513663189739
2033,cng,car,112.187,9,401,32.82,5,4.6,0,437,0,0,8.64566577494158
2033,cng,car,36.42,7.9,428,37.92,5,3.9,0,437,0,0,161.231509726729
2033,cng,car,47.151,8.4,402,32.91,5,4.5,0,437,0,0,80.1599634483052
2034,cng,car,88.78,9.4,386,31.62,5,4.7,0,437,0,0,18.4703558223468
2034,cng,car,51.139,8.3,407,33.34,5,4.4,0,437,0,0,41.2890312328283
2034,cng,car,40.587,7.9,415,34.01,5,4.4,0,437,0,0,166.503521167451
2034,cng,car,59.596,9.1,371,30.44,5,4.9,0,437,0,0,37.9865959209628
2034,cng,car,111.812,9,401,32.93,5,4.5,0,437,0,0,8.57368162770268
2034,cng,car,36.074,7.9,428,38.04,5,3.9,0,437,0,0,161.933698245897
2034,cng,car,46.775,8.4,402,33.01,5,4.5,0,437,0,0,80.4153865327589
2035,cng,car,88.405,9.4,386,31.73,5,4.6,0,437,0,0,18.2074203316758
2035,cng,car,50.764,8.3,407,33.45,5,4.4,0,437,0,0,41.2302259793455
