model_year,bodytype,fueltype,new_price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,price
2017,truck,conv,32.82,7.2,555,17.12,5,23.9485981308411,0,437,14.4701229466193
2017,van,conv,22.95,10.3,480,26.55,5,15.4425612052731,0,437,10.1185046198938
2017,car,ev,58.52,5.8,255,122.764,547,4.6,70,196.65,18.5819823136989
2017,suv,ev,88.75,4.9,272,101.849,703,5.7,90,196.65,28.1809796708951
2017,car,hybrid,32.825,8.9,805,36.68,5,11.1777535441658,0.5,437,13.7796788857053
2017,suv,hybrid,46.395,7.7,953,36.68,5,11.1777535441658,1.4,437,19.4762590069245
2017,truck,hybrid,30.83,10.5,667,42.2,5,9.71563981042654,1.3,437,12.9421934515246
2017,car,phev,34.491,7.7,624,40.39,311,4.6,17.1,275.31,13.7218590575962
2017,suv,phev,35.556,6.8,859,34.51,315,6,17.3,275.31,14.1455574106836
2018,car,conv,28.555,7.1,538,24.66,5,16.6261151662611,0,437,14.1935878163188
2018,suv,conv,33.825,7.2,511,21.33,5,19.2217533989686,0,437,16.8131013092973
2018,truck,conv,32.82,7.2,555,17.12,5,23.9485981308411,0,437,16.3135546185111
2018,van,conv,22.95,10.3,480,26.55,5,15.4425612052731,0,437,11.407558759745
2018,car,ev,58.52,5.8,255,122.764,547,4.5,70,196.65,22.9975028634888
2018,suv,ev,88.75,4.9,272,101.849,703,5.6,90,196.65,34.8774500877415
2018,car,hybrid,32.825,8.9,805,36.68,5,11.1777535441658,0.5,437,15.6765402567751
2018,suv,hybrid,46.395,7.7,953,36.69,5,11.1747070046334,1.4,437,22.1572912479232
2018,truck,hybrid,30.83,10.5,667,42.2,5,9.71563981042654,1.3,437,14.723769569425
2018,car,phev,34.491,7.7,624,40.43,311,4.5,17.1,275.31,16.4530684143839
2018,suv,phev,35.556,6.8,859,34.54,315,5.8,17.3,275.31,16.9611000128101
2019,car,conv,27.955,6.9,554,24.01,5,17.076218242399,0,437,15.6655591724901
2019,suv,conv,33.825,7.2,511,21.33,5,19.2217533989686,0,437,18.9550183870319
2019,truck,conv,32.82,7.2,555,17.12,5,23.9485981308411,0,437,18.3918315879494
2019,van,conv,22.95,10.3,480,26.55,5,15.4425612052731,0,437,12.8608328745716
2019,car,ev,58.52,5.8,255,122.764,547,4.3,70,196.65,28.4622560191693
2019,suv,ev,47.602,5.9,225,93.266,635,5.6,81.3,196.65,23.1520900721889
2019,car,hybrid,34.55,8.9,861,39.22,5,10.4538500764916,0.5,437,18.77174577396
2019,suv,hybrid,46.395,7.7,953,36.69,5,11.1747070046334,1.4,437,25.207384809924
2019,truck,hybrid,30.83,10.5,667,42.21,5,9.71333807154703,1.3,437,16.750591091496
2019,car,phev,41.456,8.2,820,37.83,291,5.7,16,275.31,23.7116874887217
2019,suv,phev,36.87,6.8,889,35.76,315,5.9,17.3,275.31,21.0886220983493
2019,truck,phev,39.948,7.8,829,30.04,315,7.2,17.3,275.31,22.8491531213685
2020,car,conv,27.125,6.9,541,24.26,5,16.9002473206925,0,437,17.136910627375
2020,suv,conv,33.69,7.2,511,21.47,5,19.0964136003726,0,437,21.28451683083
2020,truck,conv,32.642,7.2,555,17.25,5,23.768115942029,0,437,20.622416099494
2020,van,conv,22.884,10.4,480,26.68,5,15.3673163418291,0,437,14.457550702188
2020,car,ev,56.156,5.8,255,122.764,547,4.2,70,196.65,33.802576782848
2020,suv,ev,49.99,4.8,335,152.561,578,3.4,74,196.65,30.09101099392
2020,car,hybrid,33.999,9,861,39.44,5,10.395537525355,0.5,437,21.0152170872
2020,suv,hybrid,45.018,7.8,953,36.92,5,11.1050920910076,1.4,437,27.8262020304
2020,truck,hybrid,30.095,10.5,667,42.4,5,9.66981132075471,1.3,437,18.602104716
2020,car,phev,40.044,8.2,820,38.04,291,5.1,16,275.31,27.462904641504
2020,suv,phev,35.425,6.8,889,35.95,315,5.3,17.3,275.31,24.2951103018
2020,truck,phev,38.5,7.8,829,30.19,315,6.4,17.3,275.31,26.404001316
2021,car,conv,26.5,7.7,620,27.2,5,15.0735294117647,0,437,18.8749165
2021,suv,conv,33.825,7.2,511,21.57,5,19.0078813166435,0,437,24.092228325
2021,truck,conv,32.82,7.2,555,17.32,5,23.6720554272517,0,437,23.37640602
2021,van,conv,22.95,10.3,480,26.85,5,15.2700186219739,0,437,16.34638995
2021,car,ev,60.185,5.8,255,122.764,547,4.4,70,196.65,44.83638056
2021,suv,ev,54.239,4.8,335,152.561,578,3.6,74,196.65,40.406753264
2021,car,hybrid,34.146,8.9,861,40.75,5,10.0613496932515,0.5,437,24.0114672
2021,suv,hybrid,45.338,7.7,953,38.21,5,10.7301753467679,1.4,437,31.8816816
2021,truck,hybrid,30.346,10.5,667,43.92,5,9.3351548269581,1.3,437,21.3393072
2021,car,phev,34.969,7.7,846,40.39,315,5.5,17.3,275.31,28.755847956
2021,suv,phev,36.283,6.8,889,37.43,315,6.3,17.3,275.31,29.836381692
2021,truck,phev,39.361,7.8,829,31.38,315,7.7,17.3,275.31,32.367494964
2022,car,conv,26.5,7.7,620,27.51,5,14.903671392221,0,437,21.2795
2022,suv,conv,33.825,7.2,511,21.82,5,18.7901008249313,0,437,27.161475
2022,truck,conv,32.82,7.2,555,17.52,5,23.4018264840183,0,437,26.35446
2022,van,conv,22.95,10.3,480,27.16,5,15.0957290132548,0,437,18.42885
2022,car,ev,52.314,5.7,255,122.764,547,4.4,70,196.65,48.233508
2022,suv,ev,43.966,5.2,268,135.001,523,4,66.9,196.65,40.536652
2022,car,hybrid,32.176,8.9,805,39.57,5,10.3613848875411,0.5,437,25.7408
2022,suv,hybrid,44.727,7.7,953,39.71,5,10.3248552002015,1.4,437,35.7816
2022,truck,hybrid,29.784,10.4,667,45.62,5,8.98728627794827,1.3,437,23.8272
2022,car,phev,32.437,7.7,846,42.12,315,5.2,17.3,275.31,31.982882
2022,suv,phev,33.751,6.7,889,39.02,315,6,17.3,275.31,33.278486
2022,truck,phev,36.829,7.8,829,32.68,315,7.4,17.3,275.31,36.313394
1975,van,conv,23.3742240648732,13.3634,222.1212,11.10606,5,36.9167823692651,,588,0.0669673140179402
1976,van,conv,23.3742240648732,13.3634,235.6784,11.78392,5,34.7931757853074,,588,0.0754986629289066
1977,van,conv,23.3742240648732,13.3634,250.2594,12.51297,5,32.7660019963286,,588,0.0851168691419466
1978,van,conv,23.3742240648732,13.3634,241.6018,12.08009,5,33.9401444856785,,588,0.0959603936211348
1979,van,conv,23.3742240648732,15.4545,229.6922,11.48461,5,35.6999497588512,,588,0.108185336664188
1980,van,conv,23.3742240648732,16.5199,282.7284,14.13642,5,29.0030997947146,,588,0.121967685078002
1981,van,conv,23.3742240648732,16.5318,296.8438,14.84219,5,27.6239557639405,,588,0.137505845634726
1982,van,conv,23.3742240648732,17.5964,294.4808,14.72404,5,27.8456184579776,,588,0.155023501279286
1983,van,conv,23.3742240648732,15.6505,301.3294,15.06647,5,27.2127445911351,,588,0.174772831205508
1984,van,conv,23.3742240648732,15.8726,322.2776,16.11388,5,25.4439030202533,,588,0.197038141156154
1985,van,conv,23.3742240648732,15.3213,330.9166,16.54583,5,24.7796574726079,,588,0.222139956207614
1986,van,conv,23.3742240648732,14.7281,349.3978,17.46989,5,23.4689514358705,,588,0.250439634957851
1987,van,conv,23.3742240648732,13.9292,353.1874,17.65937,5,23.2171362851563,,588,0.282344571542109
1988,van,conv,23.3742240648732,13.8585,357.5562,17.87781,5,22.9334577333577,,588,0.318314060363145
1989,van,conv,23.3742240648732,13.3943,355.9358,17.79679,5,23.0378624459804,,588,0.358865907962959
1990,van,conv,23.3742240648732,12.4758,356.8752,17.84376,5,22.9772200477926,,588,0.404583887218669
1991,van,conv,23.3742240648732,12.6888,358.2074,17.91037,5,22.8917660550843,,588,0.456126141170991
1992,van,conv,23.3742240648732,12.2324,358.4382,17.92191,5,22.8770259419894,,588,0.514234657464476
1993,van,conv,23.3742240648732,11.2051,364.0432,18.20216,5,22.524799254594,,588,0.579745949790842
1994,van,conv,23.3742240648732,11.0199,356.7514,17.83757,5,22.9851936110132,,588,0.653603100102414
1995,van,conv,23.3742240648732,11.1799,361.56,18.078,5,22.6794999446841,,588,0.736869334951989
1996,van,conv,23.3742240648732,11.2864,366.7922,18.33961,5,22.3559824881772,,588,0.830743331400213
1997,van,conv,23.3742240648732,11.208,363.51,18.1755,5,22.557838849,,588,0.936576472830004
1998,van,conv,23.3742240648732,11.1196,373.9346,18.69673,5,21.9289683276166,,588,1.05589230307779
1999,van,conv,23.3742240648732,11.1321,365.5686,18.27843,5,22.4308105236609,,588,1.19040845893776
2000,van,conv,23.3742240648732,10.6108,372.173,18.60865,5,22.0327643327162,,588,1.34206139677312
2001,van,conv,23.3742240648732,10.0971,360.8766,18.04383,5,22.7224486153993,,588,1.5130342691918
2002,van,conv,23.3742240648732,10.131,373.9994,18.69997,5,21.9251688639073,,588,1.70578835309109
2003,van,conv,23.3742240648732,9.9551,379.6462,18.98231,5,21.5990572274923,,588,1.92309848150067
2004,van,conv,23.3742240648732,9.6513,383.2564,19.16282,5,21.3955983513909,,588,2.16809298929049
2005,van,conv,23.3742240648732,9.6906,386.043,19.30215,5,21.2411570731758,,588,2.44429874779086
2006,van,conv,23.3742240648732,9.7382,390.5986,19.52993,5,20.9934188192175,,588,2.75569193663005
2007,van,conv,23.3742240648732,9.427,389.9614,19.49807,5,21.0277222309695,,588,3.10675528368665
2008,van,conv,23.3742240648732,9.6207,396.3906,19.81953,5,20.6866661318407,,588,3.50254259716646
2009,van,conv,23.3742240648732,9.4307,401.317,20.06585,5,20.4327252521074,,588,3.94875151878969
2010,van,conv,23.3742240648732,9.676,402.3718,20.11859,5,20.3791617603421,,588,4.45180554542242
2011,van,conv,23.3742240648732,8.3973,418.9844,20.94922,5,19.5711343906838,,588,5.01894649991254
2012,van,conv,23.3742240648732,8.5039,425.3766,21.26883,5,19.2770359253424,,588,5.65833878231403
2013,van,conv,23.3742240648732,8.5479,421.1594,21.05797,5,19.4700628788055,,588,6.3791869022706
2014,van,conv,23.3742240648732,8.277,425.3804,21.26902,5,19.2768637200962,,588,7.19186798452154
1975,truck,conv,31.3426812650796,13.3834,238.2952,11.91476,5,34.4111001816235,,588,0.0897969991481804
1976,truck,conv,31.3426812650796,13.3834,248.8322,12.44161,5,32.9539344184555,,588,0.10123675214
1977,truck,conv,31.3426812650796,13.3834,271.1514,13.55757,5,30.2414075678754,,588,0.11413388065389
1978,truck,conv,31.3426812650796,13.3834,266.5634,13.32817,5,30.7619125506352,,588,0.128674048087813
1979,truck,conv,31.3426812650796,14.9015,264.2998,13.21499,5,31.0253734584741,,588,0.145066570561232
1980,truck,conv,31.3426812650796,15.5542,330.3768,16.51884,5,24.8201447559272,,588,0.163547430170498
1981,truck,conv,31.3426812650796,15.5938,357.6456,17.88228,5,22.9277250999313,,588,0.184382672120066
1982,truck,conv,31.3426812650796,16.3908,369.7004,18.48502,5,22.1801220664084,,588,0.207872234633671
1983,truck,conv,31.3426812650796,15.1782,377.5302,18.87651,5,21.7201166953001,,588,0.234354266779787
1984,truck,conv,31.3426812650796,15.0923,365.1998,18.25999,5,22.4534624608228,,588,0.264209996369545
1985,truck,conv,31.3426812650796,14.1795,364.0274,18.20137,5,22.5257769058043,,588,0.297869218003997
1986,truck,conv,31.3426812650796,13.5534,377.25,18.8625,5,21.7362491716368,,588,0.335816480275081
1987,truck,conv,31.3426812650796,13.5302,380.7702,19.03851,5,21.5352987182295,,588,0.378598061189494
1988,truck,conv,31.3426812650796,13.1264,362.8434,18.14217,5,22.5992811223795,,588,0.426829832231673
1989,truck,conv,31.3426812650796,12.3688,356.0412,17.80206,5,23.0310424748597,,588,0.481206124274716
1990,truck,conv,31.3426812650796,11.3368,348.2306,17.41153,5,23.5476147127794,,588,0.542509722970367
1991,truck,conv,31.3426812650796,11.4214,363.7376,18.18688,5,22.5437238272865,,588,0.611623137508869
1992,truck,conv,31.3426812650796,11.2471,349.6174,17.48087,5,23.4542102309553,,588,0.68954130497054
1993,truck,conv,31.3426812650796,10.3501,351.7062,17.58531,5,23.3149145508382,,588,0.777385913157317
1994,truck,conv,31.3426812650796,10.152,348.8186,17.44093,5,23.5079207358782,,588,0.876421548091676
1995,truck,conv,31.3426812650796,10.3353,337.8064,16.89032,5,24.274258865433,,588,0.988073898637741
1996,truck,conv,31.3426812650796,10.5059,342.9592,17.14796,5,23.9095495907385,,588,1.11395028031312
1997,truck,conv,31.3426812650796,10.1709,336.7458,16.83729,5,24.3507120207587,,588,1.25586277374648
1998,truck,conv,31.3426812650796,10.5256,339.9132,16.99566,5,24.1238057245203,,588,1.4158543108754
1999,truck,conv,31.3426812650796,10.3127,325.7014,16.28507,5,25.1764346115798,,588,1.5962280844142
2000,truck,conv,31.3426812650796,9.8163,333.0608,16.65304,5,24.620129417812,,588,1.79958070396189
2001,truck,conv,31.3426812650796,9.4472,319.066,15.9533,5,25.7000119097616,,588,2.02883957605625
2002,truck,conv,31.3426812650796,9.4478,315.0532,15.75266,5,26.0273503014729,,588,2.28730504628664
2003,truck,conv,31.3426812650796,9.4599,321.5436,16.07718,5,25.5019848008171,,588,2.5786979101315
2004,truck,conv,31.3426812650796,9.1017,314.7368,15.73684,5,26.0535151911057,,588,2.90721297647294
2005,truck,conv,31.3426812650796,8.8009,316.9748,15.84874,5,25.8695643943935,,588,3.27757945487367
2006,truck,conv,31.3426812650796,8.9412,322.7746,16.13873,5,25.4047251549533,,588,3.69512903593424
2007,truck,conv,31.3426812650796,8.9272,323.3708,16.16854,5,25.3578863645079,,588,4.16587264479621
2008,truck,conv,31.3426812650796,8.9017,329.5098,16.47549,5,24.88545105487,,588,4.69658697271275
2009,truck,conv,31.3426812650796,8.5022,337.9976,16.89988,5,24.2605272936849,,588,5.29491203237063
2010,truck,conv,31.3426812650796,8.4158,337.0404,16.85202,5,24.3294275701073,,588,5.96946114134231
2011,truck,conv,31.3426812650796,8.1543,344.7374,17.23687,5,23.786221048253,,588,6.72994491695864
2012,truck,conv,31.3426812650796,7.9302,344.1498,17.20749,5,23.8268335474843,,588,7.58731106759711
2013,truck,conv,31.3426812650796,7.7965,349.4786,17.47393,5,23.4635253775195,,588,8.55390199278141
2014,truck,conv,31.3426812650796,7.6359,360.754,18.0377,5,22.730170698038,,588,9.64363246085841
1975,car,conv,25.1683403050752,13.6978,201.87495,13.45833,5,30.4644038301929,,588,0.0721074694861532
1976,car,conv,25.1683403050752,13.6978,223.02675,14.86845,5,27.5751675527711,,588,0.0812936521828108
1977,car,conv,25.1683403050752,13.6978,233.89455,15.59297,5,26.2939003922922,,588,0.0916501152004631
1978,car,conv,25.1683403050752,13.6978,254.23485,16.94899,5,24.1902319843247,,588,0.103325947238403
1979,car,conv,25.1683403050752,14.5135,258.68205,17.24547,5,23.7743592955135,,588,0.1164892302575
1980,car,conv,25.1683403050752,15.5474,300.1815,20.0121,5,20.4876049989756,,588,0.131329459140361
1981,car,conv,25.1683403050752,15.5567,321.24465,21.41631,5,19.1442876947523,,588,0.148060269605818
1982,car,conv,25.1683403050752,16.6289,333.1776,22.21184,5,18.4586238690716,,588,0.166922513648048
1983,car,conv,25.1683403050752,14.8298,331.36845,22.09123,5,18.5594011741311,,588,0.188187726773447
1984,car,conv,25.1683403050752,14.5251,336.6285,22.4419,5,18.269397867382,,588,0.212162036948644
1985,car,conv,25.1683403050752,13.8858,345.23895,23.01593,5,17.8137489990628,,588,0.23919057153173
1986,car,conv,25.1683403050752,13.2412,355.8603,23.72402,5,17.2820626521138,,588,0.269662425627655
1987,car,conv,25.1683403050752,13.3411,357.09885,23.80659,5,17.2221221098864,,588,0.304016263390817
1988,car,conv,25.1683403050752,13.2717,362.22855,24.14857,5,16.9782310091239,,588,0.342746632909602
1989,car,conv,25.1683403050752,12.4652,355.64805,23.70987,5,17.2923765503565,,588,0.38641108558016
1990,car,conv,25.1683403050752,11.3542,350.01435,23.33429,5,17.5707081723935,,588,0.435638202457903
1991,car,conv,25.1683403050752,11.2824,351.42375,23.42825,5,17.5002400947574,,588,0.491136643131796
1992,car,conv,25.1683403050752,10.7402,346.04925,23.06995,5,17.7720367837815,,588,0.553705347386467
1993,car,conv,25.1683403050752,10.1248,351.8871,23.45914,5,17.4771965212706,,588,0.624245036512364
1994,car,conv,25.1683403050752,9.9253,349.095,23.273,5,17.6169810510033,,588,0.703771179833555
1995,car,conv,25.1683403050752,9.7956,351.65325,23.44355,5,17.4888188862182,,588,0.793428613115621
1996,car,conv,25.1683403050752,10.1113,350.0187,23.33458,5,17.570489805259,,588,0.894508019296077
1997,car,conv,25.1683403050752,10.0287,350.5866,23.37244,5,17.5420281322789,,588,1.00846450878926
1998,car,conv,25.1683403050752,10.1931,350.52015,23.36801,5,17.5453536693968,,588,1.13693856684246
1999,car,conv,25.1683403050752,10.0517,345.07035,23.00469,5,17.8224527259441,,588,1.28177966949545
2000,car,conv,25.1683403050752,9.5095,343.71525,22.91435,5,17.8927178820259,,588,1.44507290811212
2001,car,conv,25.1683403050752,9.328,345.6831,23.04554,5,17.7908610516395,,588,1.62916900576338
2002,car,conv,25.1683403050752,9.3208,346.269,23.0846,5,17.7607582544207,,588,1.83671815756863
2003,car,conv,25.1683403050752,9.1145,349.15095,23.27673,5,17.6141580024342,,588,2.07070818215179
2004,car,conv,25.1683403050752,8.9634,347.10645,23.14043,5,17.7179075756155,,588,2.3345075334293
2005,car,conv,25.1683403050752,8.9322,352.36185,23.49079,5,17.4536488555728,,588,2.63191379191578
2006,car,conv,25.1683403050752,8.7246,349.491,23.2994,5,17.5970196657425,,588,2.96720833361418
2007,car,conv,25.1683403050752,8.8438,361.61835,24.10789,5,17.0068803200944,,588,3.34521796348837
2008,car,conv,25.1683403050752,8.8335,364.0098,24.26732,5,16.8951495261941,,588,3.77138440077606
2009,car,conv,25.1683403050752,8.8638,380.06835,25.33789,5,16.1813000214304,,588,4.25184261643299
2010,car,conv,25.1683403050752,8.8157,392.4327,26.16218,5,15.6714769182079,,588,4.79350915043178
2011,car,conv,25.1683403050752,8.5097,387.3255,25.8217,5,15.8781180170167,,588,5.40418168030641
2012,car,conv,25.1683403050752,8.5831,413.99565,27.59971,5,14.8552285513145,,588,6.0926512743026
2013,car,conv,25.1683403050752,8.4263,425.36595,28.35773,5,14.458138927199,,588,6.86882894509876
2014,car,conv,25.1683403050752,8.3639,425.77965,28.38531,5,14.4440909752263,,588,7.74388832592871
1975,suv,conv,30.8158064396235,13.244912631579,220.530328342246,11.0265164171123,5,37.1830943237623,,588,0.0882874991200066
1976,suv,conv,30.8158064396235,13.244912631579,234.303217283951,11.7151608641975,5,34.9973854181545,,588,0.099534948275092
1977,suv,conv,30.8158064396235,13.244912631579,255.994764664311,12.7997382332156,5,32.0319050694366,,588,0.112215274267297
1978,suv,conv,30.8158064396235,13.244912631579,245.127090526316,12.2563545263158,5,33.452034952129,,588,0.126511019467076
1979,suv,conv,30.8158064396235,14.8532608478803,213.599996508728,10.6799998254364,5,38.3895137360872,,588,0.142627981360852
1980,suv,conv,30.8158064396235,15.6591,263.7262,13.18631,5,31.0928531181202,,588,0.160798175153159
1981,suv,conv,30.8158064396235,15.3652,286.0316,14.30158,5,28.6681611402376,,588,0.181283173791612
1982,suv,conv,30.8158064396235,16.8087208588957,302.043265030675,15.1021632515337,5,27.1484285510132,,588,0.204377873496744
1983,suv,conv,30.8158064396235,15.4676634482759,327.365950344828,16.3682975172414,5,25.048420556147,,588,0.230414739004221
1984,suv,conv,30.8158064396235,15.6064784,329.2993136,16.46496568,5,24.9013577051076,,588,0.259768589632718
1985,suv,conv,30.8158064396235,15.3743065217391,339.240802173913,16.9620401086957,5,24.1716207114621,,588,0.292861995076345
1986,suv,conv,30.8158064396235,13.9308558861578,343.565576196637,17.1782788098318,5,23.8673504219376,,588,0.330171358597908
1987,suv,conv,30.8158064396235,13.4566456521739,350.152960869565,17.5076480434783,5,23.4183368880737,,588,0.372233775194936
1988,suv,conv,30.8158064396235,13.1948579545455,345.471630991736,17.2735815495868,5,23.7356681834062,,588,0.41965476346667
1989,suv,conv,30.8158064396235,12.2482695464363,337.02365399568,16.851182699784,5,24.3306364487553,,588,0.47311698248779
1990,suv,conv,30.8158064396235,11.6001331920904,333.147833615819,16.657391680791,5,24.6136975018006,,588,0.533390059174509
1991,suv,conv,30.8158064396235,11.6097301369863,340.700685114155,17.0350342557078,5,24.0680466998547,,588,0.601341667615005
1992,suv,conv,30.8158064396235,11.055924501992,332.005716733068,16.6002858366534,5,24.6983698976267,,588,0.677950019859081
1993,suv,conv,30.8158064396235,9.89866010678871,331.149181083143,16.5574590541571,5,24.7622535957328,,588,0.764317947980926
1994,suv,conv,30.8158064396235,10.0310573012939,328.450305853358,16.4225152926679,5,24.9657249631578,,588,0.861688780136331
1995,suv,conv,30.8158064396235,10.3774640969163,324.360294273128,16.2180147136564,5,25.2805295369944,,588,0.971464239161591
1996,suv,conv,30.8158064396235,10.4894855555556,331.237008888889,16.5618504444444,5,24.755687860805,,588,1.09522462137722
1997,suv,conv,30.8158064396235,10.4521804489796,331.774683428571,16.5887341714286,5,24.7155687566661,,588,1.2347515460848
1998,suv,conv,30.8158064396235,10.7118522665633,330.558816195273,16.5279408097637,5,24.806477994996,,588,1.39205360325231
1999,suv,conv,30.8158064396235,10.4028311660777,329.882745865724,16.4941372932862,5,24.8573170399695,,588,1.56939526860463
2000,suv,conv,30.8158064396235,9.97758727330576,327.541091632199,16.3770545816099,5,25.0350267782826,,588,1.76932950237275
2001,suv,conv,30.8158064396235,9.5770544057971,338.688308811594,16.9344154405797,5,24.2110512428745,,588,1.99473450098394
2002,suv,conv,30.8158064396235,9.42377365155131,334.794079331742,16.7397039665871,5,24.4926673027415,,588,2.2488551307598
2003,suv,conv,30.8158064396235,9.30186107091172,338.164051374819,16.908202568741,5,24.2485857578964,,588,2.53534964008996
2004,suv,conv,30.8158064396235,9.10016001272804,338.934711837081,16.9467355918541,5,24.1934499879185,,588,2.8583423225366
2005,suv,conv,30.8158064396235,9.00437735618115,348.558881811505,17.4279440905753,5,23.5254369574045,,588,3.22248288899278
2006,suv,conv,30.8158064396235,9.08209771093958,356.407950492414,17.8203975246207,5,23.0073430984658,,588,3.63301340359953
2007,suv,conv,30.8158064396235,8.9411418615639,366.422680321285,18.3211340160643,5,22.3785274230571,,588,4.09584374701187
2008,suv,conv,30.8158064396235,8.99242852852853,377.642848048048,18.8821424024024,5,21.7136377463097,,588,4.61763669336175
2009,suv,conv,30.8158064396235,8.6878758828596,400.025207924203,20.0012603962102,5,20.4987081752951,,588,5.2059038256615
2010,suv,conv,30.8158064396235,8.71107313664596,412.651290062112,20.6325645031056,5,19.8714997322939,,588,5.86911367041882
2011,suv,conv,30.8158064396235,8.62316934050515,417.270993358279,20.8635496679139,5,19.6514977808661,,588,6.61681360813847
2012,suv,conv,30.8158064396235,8.5034989345887,420.745106095144,21.0372553047572,5,19.4892344110729,,588,7.45976731469952
2013,suv,conv,30.8158064396235,8.48768246268657,438.612678689884,21.9306339344942,5,18.6953100044737,,588,8.41010971217533
2014,suv,conv,30.8158064396235,8.49644006069803,448.749867450683,22.4374933725341,5,18.2729858987673,,588,9.48152165972416
2011,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,264.6,6.62356646211044
2011,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,5.04417724207353,15.9384264050836,370.44,4.71999206820331
2012,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,264.6,8.19748324518619
2012,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,5.04417724207353,15.9384264050836,370.44,5.65946291151476
2013,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,264.6,10.1454000559235
2013,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,5.04417724207353,15.9384264050836,370.44,6.78592675241578
2014,car,ev,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,264.6,12.5561881880241
2014,car,phev,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,5.04417724207353,15.9384264050836,370.44,8.13660282064242
2004,truck,hybrid,30.83,9.1017,728.127565594533,36.4063782797267,5,11.2617628935728,,588,2.42026690942739
2005,truck,hybrid,30.83,8.8009,733.305064672495,36.6652532336247,5,11.1822492371061,,588,2.75343220640204
2006,truck,hybrid,30.83,8.9412,746.722606742361,37.3361303371181,5,10.9813201394466,,588,3.13245984801142
2007,truck,hybrid,30.83,8.9272,748.101885093693,37.4050942546847,5,10.9610738368518,,588,3.5636630807866
2009,truck,hybrid,30.83,8.5022,781.940242338344,39.0970121169172,5,10.4867348628565,,588,4.61231423233637
2010,truck,hybrid,30.83,8.4158,779.725808863176,38.9862904431588,5,10.5165173536521,,588,5.24722893326094
2011,truck,hybrid,30.83,8.1543,797.532426558918,39.8766213279459,5,10.2817136042734,,588,5.96954372384635
2012,truck,hybrid,30.83,7.9302,796.173043869816,39.8086521934908,5,10.2992685611958,,588,6.7912897882211
2013,truck,hybrid,30.83,7.7965,808.500951415232,40.4250475707616,5,10.1422267786406,,588,7.72615448034255
2000,car,hybrid,28.7868932717313,9.5095,554.541733921926,36.9694489281284,5,11.0902383423965,,588,1.34908724501235
2001,car,hybrid,28.7868932717313,9.328,557.716614731254,37.1811076487502,5,11.0271055901096,,588,1.53479777589574
2002,car,hybrid,28.7868932717313,9.3208,558.661891386581,37.2441260924387,5,11.0084473181729,,588,1.74607255505772
