fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,total_sales
cng,car,48.1959514697837,7.69235286346253,365.333660511382,31.2579088287723,5,4.56060308626017,0,437,0,0,141.058858377438
cng,suv,80.0610004431568,8.51209508876998,301.996849264317,25.8426230882064,5,5.55704761255522,0,437,0,0,50.4219815692128
cng,truck,38.9955501581098,9.6,400,34.2246321738618,5,4.2,0,437,0,0,190.693159623151
conv,car,18.957,7.7,596,34.69,5,11.8189680023061,0,437,0,0,181342.112386196
conv,minvan,31.5608057110288,7.5,532.439487125977,25.8637106111932,5,15.8532471805624,0,437,0,0,7284.95602028847
conv,suv,32.0105541562508,7.5,526.88278739538,27.4260874773156,5,14.9492740726319,0,437,0,0,96650.9174156528
conv,truck,31.747,7.3,555,22.4752300716596,5,18.2423349862587,0,437,0,0,14139.5772530895
conv,van,23.125,8.743800241247,504,32.0288522909224,5,12.8009607954099,0,437,0,0,3127.10285590449
ev,car,43.1874101234327,5.7,315,133.188455997781,621,3.6,79.5,196.65,7500,0,15484.0957089016
ev,minvan,46.8555328846785,6.40454030090357,260.33465926244,91.4161725925869,754.237691395129,5.32970329235776,96.4890185644237,196.65,7500,0,1056.94979634209
ev,suv,45.567,4.2,329,133.414336831097,649,3.6,83.1,196.65,7500,0,258515.515480533
ev,truck,43.7147972180028,5.8,276,103.508749873567,765.78856662515,4.67083802829973,98.0720242338506,196.65,7500,0,2241.66105315084
ev,van,40.0996357963649,5.8,318,115.481,725,4.2,92.8,196.65,7500,0,481.470532458903
fuelcell,car,21.6716964296092,8,442,74.9550935074356,5,5.3458825706942,1.8,196.65,0,6,5436.34214655465
fuelcell,minvan,34.306248074021,10.123490684785,459.469813695699,63.9760176326479,5,6.21761801358872,1.9,196.65,0,6,1600.35606364535
fuelcell,suv,31.4142142613082,8.1,468.900244065905,62.708142048574,5,6.3882828550172,1.8,196.65,0,6,9791.40650883943
fuelcell,truck,40.3222420027251,8.28910496459185,468.371968332738,48.0306984250627,5,8.53268510622444,1.8,196.65,0,6,741.988017803892
hybrid,car,30.5893645698972,8.39395799328717,778,53.8561664026878,5,7.61287300945531,1.54166411565112,437,0,1.5,8850.05006777373
hybrid,suv,44.2809082682349,8.1,779,47.8937821880064,5,8.56063117960043,1.5,437,0,1.5,2444.56836055713
hybrid,truck,33.2524674562881,7.51001722975811,692.625748846125,45.8329383487811,5,8.94664166872291,1.2003454217158,437,0,1.5,827.907900482236
phev,car,34.9085872131908,7.11254754194169,828.408959285308,47.6231493356769,344.065072670817,4.87292129979407,18.9062277002294,275.31,7500,7.5,1207.52624032076
phev,minvan,36.1273622858609,8.3,799,44.4488230686547,315,6,17.3,275.31,7500,7.5,1761.25204463917
phev,suv,32.338,5.7,690.650212504893,39.4871161620531,487,5.4,26.8,275.31,7500,7.5,60188.2891226085
phev,truck,35.1612090303024,8,263,31.9825942262609,487,6.7,26.8,275.31,7500,7.5,2209.36109676074
