fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,total_sales
cng,car,27.56,10.6,390,42.4534495166186,5,4.64137620845356,0,437,0,0,745.377706283821
conv,car,22.41,7.6,533,28.021468914735,5,13.0807541800071,0,437,0,0,333614.725511977
conv,minvan,30.123,7.4,526,20.6,5,17.4246941143303,0,437,0,0,25438.5637489024
conv,suv,31.8554016342493,7.5,516,22.16,5,16.352276389744,0,437,0,0,275037.00294752
conv,truck,31.6770372865535,7.2,561,18.33,5,19.7597926753196,0,437,0,0,58923.5254879705
conv,van,23.1492470349371,8.72205116127322,504,26.0428459667199,5,13.8600448088988,0,437,0,0,7573.07826068317
ev,car,45.0043025295252,5.1,319.80062498575,138.496496981253,621,3.69892048850201,79.5,196.65,7500,0,63849.8737344259
ev,minvan,55.515,7.3,258,93.49,727,5.6,93,196.65,7500,0,3453.92328531256
ev,suv,73.5008344250537,5.27059311691811,254.582123504849,98.6681992774919,677.799668049569,5.6,86.7758398828125,196.65,7500,0,9488.20298026152
fuelcell,car,53.8866567305172,8.36537375725048,419.434573641472,63.4480495753267,5,22.8463102878506,1.56991066341255,196.65,0,6,980.000612556593
fuelcell,suv,46.4684570175212,10.4639418859628,363,58.6524067982605,5,24.6918256578884,1,196.65,0,6,409.999387443407
hybrid,car,30.095,8.9,805,44.011160697869,5,8.12222369400154,1.3,437,0,1.5,22398.1181830809
hybrid,suv,47.3124852505339,8.37159347750784,785.643558300372,36.3263810007673,5,10.0625495463415,1.6,437,0,1.5,6784.59868060109
hybrid,truck,30.83,10.5,667,42.2048338286291,5,8.5580216965937,1.3,437,0,1.5,722.009472981336
phev,car,34.7067823186578,7.7,625.240291490724,40.4398549047576,311,4.57704789686813,17.1,275.31,7500,7.5,2984.64994352318
phev,minvan,40.379,8.8,868,35.1839409565892,315,5.80131568472463,17.3,275.31,7500,7.5,4831.51000214756
phev,suv,35.556,6.8,861.390648799845,34.5834231737611,315,5.74260707175045,17.3,275.31,7500,7.5,23459.6642851403
phev,truck,39.948,7.8,829,30.04,315,7.2,17.3,275.31,7500,7.5,1031.17576918895
