year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,int_volume,total_sales
2036,ev,suv,46.991,4.5,338,130.776,680,3.8,87.1,196.65,7500,0,162,83377.1482376212
2036,ev,truck,53.236,5.8,252,70.829,937,7,119.9,196.65,7500,0,136,658.250549550151
2036,hybrid,car,33.633,8.8,861,49.66,5,8.25614176399517,0.5,437,0,1.5,116,5915.28808276387
2036,hybrid,suv,44.241,7.6,953,46.81,5,8.75881221961119,1.4,437,0,1.5,181,1767.39012751202
2036,hybrid,truck,29.442,10.4,667,53.69,5,7.63643136524492,1.3,437,0,1.5,131,172.65658267391
2036,phev,car,38.982,5.4,668,37.75,487,5.8,26.8,275.31,7500,7.5,120,1413.72113276757
2036,phev,suv,32.674,5.6,750,37.09,487,5.4,26.8,275.31,7500,7.5,163,36751.9555734317
2036,phev,truck,35.474,8,263,30.98,487,6.7,26.8,275.31,7500,7.5,126,1140.71805940769
2037,conv,car,23.29,7.9,610,31.53,5,13.0034887408817,0,437,0,0,116,96469.5101449571
2037,conv,suv,33.564,7.3,580,25.6,5,16.015625,0,437,0,0,172,63345.9739944866
2037,conv,truck,32.82,7.2,555,20.4,5,20.0980392156863,0,437,0,0,142,9019.68308294056
2037,conv,van,22.95,10.3,480,31.63,5,12.9623774897249,0,437,0,0,286,1859.83178914974
2037,ev,car,45.466,5.8,321,123.349,685,4,87.7,196.65,7500,0,112,7561.32610066535
2037,ev,suv,46.922,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,88494.1892301367
2037,ev,truck,53.155,5.8,252,70.829,937,6.9,119.9,196.65,7500,0,136,746.606247615475
2037,hybrid,car,33.621,8.8,861,49.82,5,8.22962665596146,0.5,437,0,1.5,116,5764.51730036943
2037,hybrid,suv,43.538,8.7,628,40.28,5,10.1787487586892,1.5,437,0,1.5,132,1611.93584246527
2037,hybrid,truck,29.427,10.4,667,53.86,5,7.61232825844783,1.3,437,0,1.5,131,168.286279761272
2037,phev,car,38.94,5.4,668,37.87,487,5.7,26.8,275.31,7500,7.5,120,1364.55378723952
2037,phev,suv,32.632,5.6,750,37.21,487,5.4,26.8,275.31,7500,7.5,163,35893.3225406805
2037,phev,truck,35.433,8,263,31.07,487,6.7,26.8,275.31,7500,7.5,126,1113.99353251119
2038,conv,car,23.29,7.9,610,31.64,5,12.9582806573957,0,437,0,0,116,95803.9886352685
2038,conv,suv,33.564,7.3,580,25.69,5,15.9595173219151,0,437,0,0,172,61807.4525827982
2038,conv,truck,32.82,7.2,555,20.47,5,20.0293111871031,0,437,0,0,142,8784.02541220842
2038,conv,van,22.95,10.3,480,31.74,5,12.9174543163201,0,437,0,0,286,1817.27265476737
2038,ev,car,45.396,5.8,321,123.349,685,4,87.7,196.65,7500,0,112,7564.39209640513
2038,ev,suv,46.852,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,93101.3491111867
2038,ev,truck,53.074,5.8,252,70.829,937,6.9,119.9,196.65,7500,0,136,873.327713724377
2038,hybrid,car,33.609,8.8,861,49.98,5,8.20328131252501,0.5,437,0,1.5,116,5633.47885159586
2038,hybrid,suv,44.2,7.6,953,47.11,5,8.70303544894927,1.4,437,0,1.5,181,1575.32774410484
2038,hybrid,truck,29.412,10.4,667,54.03,5,7.58837682768832,1.3,437,0,1.5,131,164.478658757593
2038,phev,car,38.899,5.4,668,37.99,487,5.7,26.8,275.31,7500,7.5,120,1284.75214350974
2038,phev,suv,32.591,5.6,750,37.33,487,5.4,26.8,275.31,7500,7.5,163,35135.6468600081
2038,phev,truck,35.392,8,263,31.16,487,6.7,26.8,275.31,7500,7.5,126,1091.02077370258
2039,conv,car,23.29,7.9,610,31.76,5,12.9093198992443,0,437,0,0,116,94598.6208339481
2039,conv,suv,33.564,7.3,580,25.78,5,15.9038013964313,0,437,0,0,172,60068.1408966535
2039,conv,truck,32.82,7.2,555,20.54,5,19.9610516066212,0,437,0,0,142,8574.50867987124
2039,conv,van,22.95,10.3,480,31.85,5,12.87284144427,0,437,0,0,286,1775.04652795852
2039,ev,car,45.326,5.8,321,123.349,685,4,87.7,196.65,7500,0,112,7185.00726265645
2039,ev,suv,46.782,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,97951.9629062232
2039,ev,truck,52.993,5.8,252,70.829,937,6.9,119.9,196.65,7500,0,136,858.09615152877
2039,hybrid,car,31.872,8.8,805,46.89,5,8.74386862870548,0.5,437,0,1.5,111,5190.80942713737
2039,hybrid,suv,43.506,8.7,628,40.52,5,10.1184600197433,1.5,437,0,1.5,132,1576.0105767092
2039,hybrid,truck,29.397,10.4,667,54.2,5,7.56457564575646,1.3,437,0,1.5,131,160.170941197215
2039,phev,car,38.857,5.4,668,38.1,487,5.7,26.8,275.31,7500,7.5,120,962.95382432882
2039,phev,suv,32.549,5.6,750,37.45,487,5.4,26.8,275.31,7500,7.5,163,34307.9016014523
2039,phev,truck,35.35,8,263,31.25,487,6.7,26.8,275.31,7500,7.5,126,1064.83629772747
2040,conv,car,22.49,8.6,613,32.01,5,12.8084973445798,0,437,0,0,120,93242.8559762942
2040,conv,suv,33.564,7.3,580,25.87,5,15.8484731349053,0,437,0,0,172,57978.6858277143
2040,conv,truck,32.82,7.2,555,20.61,5,19.893255701116,0,437,0,0,142,8347.99733935478
2040,conv,van,22.95,10.3,480,31.97,5,12.8245229903034,0,437,0,0,286,1732.60549366263
2040,ev,car,45.256,5.8,321,123.349,685,4,87.7,196.65,7500,0,112,7235.35080812105
2040,ev,suv,46.712,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,102125.640522432
2040,ev,truck,52.912,5.8,252,70.829,937,6.9,119.9,196.65,7500,0,136,843.202490244337
2040,ev,van,40.368,5.8,318,115.481,725,4.2,92.8,196.65,7500,0,258,264.787701374624
2040,hybrid,car,31.86,8.8,805,47.04,5,8.71598639455782,0.5,437,0,1.5,111,5062.14462185294
2040,hybrid,suv,43.49,8.7,628,40.63,5,10.0910657149889,1.5,437,0,1.5,132,1437.04175091564
2040,hybrid,truck,29.382,10.4,667,54.37,5,7.54092330329226,1.3,437,0,1.5,131,156.196953936023
2040,phev,car,38.816,5.4,668,38.22,487,5.8,26.8,275.31,7500,7.5,120,941.130527874361
2040,phev,suv,32.508,5.6,750,37.57,487,5.4,26.8,275.31,7500,7.5,163,33525.5357424349
2040,phev,truck,35.309,8,263,31.35,487,6.7,26.8,275.31,7500,7.5,126,1040.61021227384
2041,conv,car,22.105,8,568,32.01,5,12.8084973445798,0,437,0,0,119,92944.5820534359
2041,conv,suv,33.564,7.3,580,25.97,5,15.7874470542934,0,437,0,0,172,56267.2108810124
2041,conv,truck,32.82,7.2,555,20.69,5,19.8163363943934,0,437,0,0,142,7770.84416306316
2041,conv,van,22.95,10.3,480,32.08,5,12.7805486284289,0,437,0,0,286,1704.37403665386
2041,ev,car,45.216,5.8,321,123.349,685,3.9,87.7,196.65,7500,0,112,7187.37868986972
2041,ev,suv,46.672,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,106845.317330236
2041,ev,truck,55.917,6.2,261,73.359,937,6.6,119.9,196.65,7500,0,128,911.981289261996
2041,ev,van,40.327,5.8,318,115.481,725,4.2,92.8,196.65,7500,0,258,260.952842387893
2041,hybrid,car,31.852,8.8,805,47.18,5,8.69012293344638,0.5,437,0,1.5,111,4971.90362132387
2041,hybrid,suv,43.481,8.7,628,40.75,5,10.0613496932515,1.5,437,0,1.5,132,1412.18207986596
2041,hybrid,truck,29.373,10.4,667,54.54,5,7.51741840850752,1.3,437,0,1.5,131,153.398836563145
2041,phev,car,38.792,5.4,668,38.34,487,5.8,26.8,275.31,7500,7.5,120,925.750658736529
2041,phev,suv,32.484,5.6,750,37.68,487,5.4,26.8,275.31,7500,7.5,163,32969.4313628802
2041,phev,truck,35.284,8,263,31.44,487,6.7,26.8,275.31,7500,7.5,126,1023.42513119753
2042,conv,car,22.105,8,568,32.12,5,12.7646326276463,0,437,0,0,119,92854.4471505303
2042,conv,suv,33.564,7.3,580,26.06,5,15.7329240214889,0,437,0,0,172,55077.9300491117
2042,conv,truck,32.82,7.2,555,20.76,5,19.7495183044316,0,437,0,0,142,7646.12002450893
2042,conv,van,22.95,10.3,480,32.19,5,12.7368748058403,0,437,0,0,286,1679.17182228408
2042,ev,car,45.176,5.8,321,123.349,685,3.9,87.7,196.65,7500,0,112,7069.90108111328
2042,ev,suv,46.632,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,111174.475448191
2042,ev,truck,47.366,5.8,253,71.11,937,6.9,119.9,196.65,7500,0,144,1239.98744641465
2042,ev,van,40.286,5.8,318,115.481,725,4.2,92.8,196.65,7500,0,258,257.086392089588
2042,hybrid,car,31.844,8.8,805,47.33,5,8.66258187196281,0.5,437,0,1.5,111,4882.87107077492
2042,hybrid,suv,43.471,8.7,628,40.87,5,10.0318081722535,1.5,437,0,1.5,132,1387.62447776758
2042,hybrid,truck,29.363,10.4,667,54.71,5,7.49405958691281,1.3,437,0,1.5,131,150.639202125948
2042,phev,car,38.767,5.4,668,38.45,487,5.7,26.8,275.31,7500,7.5,120,910.405048134315
2042,phev,suv,32.46,5.6,750,37.8,487,5.4,26.8,275.31,7500,7.5,163,32414.7325203195
2042,phev,truck,35.26,8,263,31.53,487,6.7,26.8,275.31,7500,7.5,126,1006.3245968878
2043,conv,car,21.94,8.1,679,35.84,5,11.4397321428571,0,437,0,0,118,91672.6655034478
2043,conv,suv,33.564,7.3,580,26.15,5,15.678776290631,0,437,0,0,172,52422.3131290509
2043,conv,truck,32.82,7.2,555,20.83,5,19.6831493038886,0,437,0,0,142,7618.44265928805
2043,conv,van,22.95,10.3,480,32.31,5,12.6895697926339,0,437,0,0,286,1646.672104579
2043,ev,car,45.135,5.8,321,123.349,685,3.9,87.7,196.65,7500,0,112,7322.69432696672
2043,ev,suv,46.592,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,114927.447322192
2043,ev,truck,47.319,5.8,253,71.11,937,6.8,119.9,196.65,7500,0,144,1192.30857567905
2043,ev,van,40.244,5.8,318,115.481,725,4.2,92.8,196.65,7500,0,258,252.669659282284
2043,hybrid,car,31.836,8.8,805,47.48,5,8.6352148272957,0.5,437,0,1.5,111,4684.71277906192
2043,hybrid,suv,44.122,7.6,953,47.86,5,8.56665273715002,1.4,437,0,1.5,181,1295.79839510837
2043,hybrid,truck,33.303,7.5,693,45.28,5,9.0547703180212,1.2,437,0,1.5,147,438.921893634525
2043,phev,car,38.743,5.4,668,38.57,487,5.8,26.8,275.31,7500,7.5,120,688.947682282881
2043,phev,suv,32.435,5.6,750,37.92,487,5.4,26.8,275.31,7500,7.5,163,31811.5431531454
2043,phev,truck,35.236,8,263,31.62,487,6.7,26.8,275.31,7500,7.5,126,1166.38943082711
2044,conv,car,21.94,8.1,679,35.96,5,11.4015572858732,0,437,0,0,118,91264.9785525949
2044,conv,suv,33.564,7.3,580,26.24,5,15.625,0,437,0,0,172,50634.5818090948
2044,conv,truck,32.82,7.2,555,20.91,5,19.6078431372549,0,437,0,0,142,7362.03357488418
2044,conv,van,22.95,10.3,480,32.42,5,12.6465144972239,0,437,0,0,286,1618.11437963742
2044,ev,car,45.095,5.8,321,123.349,685,3.9,87.7,196.65,7500,0,112,7483.30484162022
2044,ev,suv,46.552,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,118738.418574648
2044,ev,truck,47.273,5.8,253,71.11,937,6.8,119.9,196.65,7500,0,144,1175.0032386247
2044,ev,van,40.203,5.8,318,115.481,725,4.2,92.8,196.65,7500,0,258,248.768034553104
2044,hybrid,car,31.829,8.8,805,47.62,5,8.60982780344393,0.5,437,0,1.5,111,4598.12516813992
2044,hybrid,suv,44.11,7.6,953,48.01,5,8.53988752343262,1.4,437,0,1.5,181,1271.85440600992
2044,hybrid,truck,33.294,7.5,693,45.41,5,9.02884827130588,1.2,437,0,1.5,147,430.82479118249
2044,phev,car,38.719,5.4,668,38.69,487,5.7,26.8,275.31,7500,7.5,120,677.187094122852
2044,phev,suv,32.411,5.6,750,38.04,487,5.4,26.8,275.31,7500,7.5,163,31267.7441374577
2044,phev,truck,35.212,8,263,31.71,487,6.7,26.8,275.31,7500,7.5,126,1146.33036300485
2045,conv,car,21,8,604,34.94,5,11.7344018317115,0,437,0,0,118,90806.4002066807
2045,conv,suv,33.564,7.3,580,26.33,5,15.571591340676,0,437,0,0,172,49780.1197548831
2045,conv,truck,32.82,7.2,555,20.98,5,19.5424213536702,0,437,0,0,142,7269.83712013193
2045,conv,van,22.95,10.3,480,32.53,5,12.6037503842607,0,437,0,0,286,1601.98142090555
2045,ev,car,45.055,5.8,321,123.349,685,3.9,87.7,196.65,7500,0,112,7428.81519053265
2045,ev,suv,46.512,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,123792.814184843
2045,ev,truck,47.227,5.8,253,71.11,937,6.8,119.9,196.65,7500,0,144,1076.12400911266
2045,ev,van,40.162,5.8,318,115.481,725,4.2,92.8,196.65,7500,0,258,246.19711673926
2045,hybrid,car,31.821,8.8,805,47.77,5,8.58279254762403,0.5,437,0,1.5,111,4538.6811520862
2045,hybrid,suv,44.097,7.6,953,48.15,5,8.51505711318795,1.4,437,0,1.5,181,1255.13999864576
2045,hybrid,truck,33.284,7.5,693,45.54,5,9.00307422046553,1.2,437,0,1.5,147,425.295319049387
2045,phev,car,38.695,5.4,668,38.81,487,5.7,26.8,275.31,7500,7.5,120,669.199965103636
2045,phev,suv,32.387,5.6,750,38.15,487,5.4,26.8,275.31,7500,7.5,163,30900.6143950562
2045,phev,truck,35.187,8,263,31.81,487,6.7,26.8,275.31,7500,7.5,126,1132.80686211894
2046,conv,car,21,8,604,35.06,5,11.6942384483742,0,437,0,0,118,91219.6491499003
2046,conv,suv,33.564,7.3,580,26.42,5,15.5185465556397,0,437,0,0,172,48857.7512711718
2046,conv,truck,32.82,7.2,555,21.05,5,19.4774346793349,0,437,0,0,142,7123.33827807197
2046,conv,van,22.95,10.3,480,32.65,5,12.5574272588055,0,437,0,0,286,1574.59961590511
2046,ev,car,45.015,5.8,321,123.349,685,3.9,87.7,196.65,7500,0,112,7568.16722775539
2046,ev,suv,46.472,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,127658.677065545
2046,ev,truck,47.18,5.8,253,71.11,937,6.8,119.9,196.65,7500,0,144,1060.12106731315
2046,ev,van,40.12,5.8,318,115.481,725,4.2,92.8,196.65,7500,0,258,242.329947890253
2046,hybrid,car,31.813,8.8,805,47.91,5,8.55771237737424,0.5,437,0,1.5,111,4387.2820352749
2046,hybrid,suv,44.085,7.6,953,48.3,5,8.48861283643892,1.4,437,0,1.5,181,1231.83426613934
2046,hybrid,truck,33.275,7.5,693,45.67,5,8.97744690168601,1.2,437,0,1.5,147,417.401207209877
2046,phev,car,38.67,5.4,668,38.92,487,5.8,26.8,275.31,7500,7.5,120,615.114691513878
2046,phev,suv,32.363,5.6,750,38.27,487,5.4,26.8,275.31,7500,7.5,163,30365.2543149211
2046,phev,truck,35.163,8,263,31.9,487,6.7,26.8,275.31,7500,7.5,126,1113.14056066717
2047,conv,car,21,8,604,35.18,5,11.654349061967,0,437,0,0,118,90122.4632362958
2047,conv,suv,33.564,7.3,580,26.51,5,15.465861938891,0,437,0,0,172,47793.166144481
2047,conv,truck,32.82,7.2,555,21.12,5,19.4128787878788,0,437,0,0,142,7016.23897501753
2047,conv,van,22.95,10.3,480,32.76,5,12.5152625152625,0,437,0,0,286,1552.50323999938
2047,ev,car,44.974,5.7,321,123.349,685,3.9,87.7,196.65,7500,0,112,7915.92848114624
2047,ev,suv,46.431,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,130856.838414988
2047,ev,truck,47.134,5.8,253,71.11,937,6.8,119.9,196.65,7500,0,144,1181.53998583768
2047,ev,van,40.079,5.8,318,115.481,725,4.2,92.8,196.65,7500,0,258,239.14058456865
2047,hybrid,car,31.806,8.8,805,48.06,5,8.53100291302538,0.5,437,0,1.5,111,4462.76803249883
2047,hybrid,suv,44.072,7.6,953,48.45,5,8.46233230134159,1.4,437,0,1.5,181,1212.7340944178
2047,hybrid,truck,33.266,7.5,693,45.8,5,8.95196506550218,1.2,437,0,1.5,147,410.506693272359
2047,phev,car,38.646,5.4,668,39.04,487,5.7,26.8,275.31,7500,7.5,120,592.411548806877
2047,phev,suv,32.338,5.6,750,38.39,487,5.4,26.8,275.31,7500,7.5,163,29823.0348076874
2047,phev,truck,35.139,8,263,31.99,487,6.7,26.8,275.31,7500,7.5,126,1096.22053609357
2048,conv,car,21,8,604,35.3,5,11.614730878187,0,437,0,0,118,89996.1834326812
2048,conv,suv,33.564,7.3,580,26.61,5,15.4077414505825,0,437,0,0,172,46733.2955852262
2048,conv,truck,32.82,7.2,555,21.2,5,19.3396226415094,0,437,0,0,142,6785.89949003981
2048,conv,van,22.95,10.3,480,32.87,5,12.4733799817463,0,437,0,0,286,1529.76352050629
2048,ev,car,44.934,5.7,321,123.349,685,3.9,87.7,196.65,7500,0,112,8078.46050318542
2048,ev,suv,46.391,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,134136.117069701
2048,ev,truck,43.166,4.8,282,100.353,740,4.8,94.7,196.65,7500,0,135,1077.67613783253
2048,ev,van,40.038,5.8,318,115.481,725,4.2,92.8,196.65,7500,0,258,235.357252191608
2048,hybrid,car,31.798,8.8,805,48.2,5,8.50622406639004,0.5,437,0,1.5,111,4379.38633270415
2048,hybrid,suv,44.06,7.6,953,48.6,5,8.43621399176955,1.4,437,0,1.5,181,1190.88580281628
2048,hybrid,truck,33.257,7.5,693,45.93,5,8.92662747659482,1.2,437,0,1.5,147,402.832225259734
2048,phev,car,38.622,5.4,668,39.16,487,5.7,26.8,275.31,7500,7.5,120,582.079295402856
2048,phev,suv,32.314,5.6,750,38.5,487,5.4,26.8,275.31,7500,7.5,163,29294.3298136832
2048,phev,truck,35.115,8,263,32.09,487,6.7,26.8,275.31,7500,7.5,126,1076.94236245149
2049,conv,car,21,8,604,35.42,5,11.5753811405985,0,437,0,0,118,89162.1162906951
2049,conv,suv,33.564,7.3,580,26.7,5,15.3558052434457,0,437,0,0,172,45419.3530137198
2049,conv,truck,32.82,7.2,555,21.27,5,19.2759755524212,0,437,0,0,142,6645.99945112633
2049,conv,van,22.95,10.3,480,32.99,5,12.4280084874204,0,437,0,0,286,1500.03867467135
2049,ev,car,44.894,5.7,321,123.349,685,3.9,87.7,196.65,7500,0,112,8088.16580300532
2049,ev,suv,46.351,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,136747.073601944
2049,ev,truck,43.124,4.8,282,100.353,740,4.8,94.7,196.65,7500,0,135,1016.13771141518
2049,ev,van,39.996,5.8,318,115.481,725,4.2,92.8,196.65,7500,0,258,230.690848208542
2049,hybrid,car,31.79,8.8,805,48.35,5,8.47983453981386,0.5,437,0,1.5,111,4280.13042723856
2049,hybrid,suv,44.047,7.6,953,48.75,5,8.41025641025641,1.4,437,0,1.5,181,1164.38811135328
2049,hybrid,truck,33.247,7.5,693,46.06,5,8.90143291359097,1.2,437,0,1.5,147,393.700561660423
2049,phev,car,38.598,5.4,668,39.27,487,5.7,26.8,275.31,7500,7.5,120,569.62821504598
2049,phev,suv,32.29,5.6,750,38.62,487,5.4,26.8,275.31,7500,7.5,163,28662.0171368326
2049,phev,truck,35.091,8,263,32.18,487,6.7,26.8,275.31,7500,7.5,126,1053.73873846518
2050,conv,car,21,8,604,35.55,5,11.5330520393812,0,437,0,0,118,87635.6725740214
2050,conv,suv,33.564,7.3,580,26.79,5,15.304217991788,0,437,0,0,172,44445.4824523255
2050,conv,truck,32.82,7.2,555,21.34,5,19.2127460168697,0,437,0,0,142,6503.92752382174
2050,conv,van,22.95,10.3,480,33.1,5,12.3867069486405,0,437,0,0,286,1469.690909586
2050,ev,car,44.854,5.7,321,123.349,685,3.9,87.7,196.65,7500,0,112,8091.88716370239
2050,ev,suv,46.311,4.5,338,130.776,680,3.7,87.1,196.65,7500,0,162,138857.937396352
2050,ev,truck,43.083,4.8,282,100.353,740,4.8,94.7,196.65,7500,0,135,995.752223145726
2050,ev,van,39.955,5.8,318,115.481,725,4.1,92.8,196.65,7500,0,258,225.869719616896
2050,hybrid,car,31.783,8.8,805,48.49,5,8.45535161889049,0.5,437,0,1.5,111,4178.57034390945
2050,hybrid,suv,44.035,7.6,953,48.89,5,8.38617304152178,1.4,437,0,1.5,181,1103.92082692507
2050,hybrid,truck,33.238,7.5,693,46.19,5,8.87638016886772,1.2,437,0,1.5,147,384.361860235483
2050,phev,car,38.574,5.4,668,39.39,487,5.7,26.8,275.31,7500,7.5,120,556.845412169678
2050,phev,suv,32.266,5.6,750,38.74,487,5.4,26.8,275.31,7500,7.5,163,27996.4323975383
2050,phev,truck,35.066,8,263,32.27,487,6.7,26.8,275.31,7500,7.5,126,1029.90317513613
