year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,sales
2021,conv,car,40.99,6.8,483,22.53,5,18.1979582778518,0,437,0,0,157.697332178456
2021,conv,car,43.225,6.5,438,20.43,5,20.0685266764562,0,437,0,0,113.922915459097
2021,conv,suv,83.855,7.1,469,15.47,5,26.50290885585,0,437,0,0,57.1143074080934
2021,conv,suv,35.405,7.5,467,23.83,5,17.2052035249685,0,437,0,0,215.274136190376
2021,conv,suv,36.805,7.5,452,23.07,5,17.7719982661465,0,437,0,0,187.473547335956
2021,conv,car,43.715,6.9,454,21.16,5,19.3761814744802,0,437,0,0,93.4438780353079
2021,conv,car,45.95,6.5,450,20.99,5,19.5331110052406,0,437,0,0,79.9047372075413
2021,conv,suv,41.895,7.4,507,21.43,5,19.1320578628091,0,437,0,0,454.815624890086
2021,conv,suv,43.295,7.5,488,20.63,5,19.8739699466796,0,437,0,0,714.445625784155
2021,conv,suv,36.49,7.4,442,23.13,5,17.725897103329,0,437,0,0,318.861667711744
2021,conv,suv,33.995,7.4,446,23.36,5,17.5513698630137,0,437,0,0,326.609062699139
2021,conv,car,46.735,6,490,20.93,5,19.5891065456283,0,437,0,0,219.307815060514
2021,conv,car,41.74,6.6,523,22.34,5,18.3527305282005,0,437,0,0,241.802547345597
2021,conv,car,39.745,6.8,517,22.1,5,18.552036199095,0,437,0,0,252.027431778108
2021,conv,suv,46.1,6.5,425,18.55,5,22.1024258760108,0,437,0,0,231.798484710531
2021,conv,suv,44.105,7.4,447,19.5,5,21.025641025641,0,437,0,0,206.603871089786
2021,conv,suv,41.745,6.7,501,21.16,5,19.3761814744802,0,437,0,0,336.603414884409
2021,conv,suv,39.795,6.9,482,21.37,5,19.1857744501638,0,437,0,0,364.894009352407
2021,conv,car,37.975,7.4,525,24.33,5,16.8516235100699,0,437,0,0,210.835833395659
2021,conv,car,39.205,6.6,480,22.24,5,18.4352517985611,0,437,0,0,228.155702946062
2021,conv,car,36.085,7.4,500,24.57,5,16.6870166870167,0,437,0,0,232.472645983882
2021,conv,car,37.315,6.8,457,22.47,5,18.2465509568313,0,437,0,0,230.571501979568
2021,conv,suv,62.475,7.2,674,16.31,5,25.1379521765788,0,437,0,0,144.577748971678
2021,conv,suv,66.05,7.2,667,16.15,5,25.3869969040248,0,437,0,0,155.644903585959
2021,conv,minvan,22.035,9.2,525,26.79,5,15.304217991788,0,437,0,0,620.7711491947
2021,conv,car,21.985,7.8,590,29.21,5,14.0362889421431,0,437,0,0,620.688731712375
2021,conv,car,19.24,8.4,506,31.09,5,13.187520102927,0,437,0,0,610.870255160107
2021,conv,car,24.64,7.6,476,29.28,5,14.0027322404372,0,437,0,0,467.559240879835
2021,conv,suv,22.375,9,503,27.56,5,14.8766328011611,0,437,0,0,852.486886250371
2021,conv,suv,25.525,8.4,470,25.75,5,15.9223300970874,0,437,0,0,440.295955182876
2021,conv,suv,22.375,9,514,27.28,5,15.0293255131965,0,437,0,0,854.431155586099
2021,conv,suv,27.045,8.4,481,25.49,5,16.0847391133778,0,437,0,0,403.401852093835
2021,conv,suv,30.825,7.4,509,20.54,5,19.9610516066212,0,437,0,0,550.595689516122
2021,conv,suv,32.405,7.4,519,20.94,5,19.5797516714422,0,437,0,0,309.847629159417
2021,conv,car,40.125,7.8,582,27.12,5,15.117994100295,0,437,0,0,113.673162764298
2021,conv,car,39.325,6.8,589,26.53,5,15.4542027892951,0,437,0,0,227.096854474853
2021,conv,car,41.975,7.1,553,24.91,5,16.4592533119229,0,437,0,0,138.151756065965
2021,conv,car,46.775,6.9,479,22.33,5,18.3609493954322,0,437,0,0,82.3897759473732
2021,conv,car,44.775,6.8,499,23.27,5,17.6192522561238,0,437,0,0,219.284418880024
2021,conv,car,49.515,6.3,497,22.42,5,18.2872435325602,0,437,0,0,110.063018824015
2021,conv,car,39.325,6.8,445,27.58,5,14.8658448150834,0,437,0,0,186.995292604545
2021,conv,car,41.975,6.8,421,26.1,5,15.7088122605364,0,437,0,0,121.926082124514
2021,conv,car,52.725,8.8,845,36.58,5,11.2083105522143,0,437,0,0,83.8209418084104
2021,conv,car,53.225,6.8,585,22.5,5,18.2222222222222,0,437,0,0,105.971034815883
2021,conv,car,55.725,6.9,560,21.52,5,19.0520446096654,0,437,0,0,89.4377787434524
2021,conv,car,63.275,6.7,572,22.01,5,18.6278964107224,0,437,0,0,88.3394550456185
2021,conv,car,94.525,5.3,443,17.04,5,24.0610328638498,0,437,0,0,70.0648358367842
2021,conv,suv,116.325,7,467,14.91,5,27.4983232729712,0,437,0,0,47.1806374147235
2021,conv,suv,138.075,5.7,418,13.36,5,30.688622754491,0,437,0,0,46.9798323432905
2021,conv,suv,66.125,7.1,566,17.39,5,23.5767682576193,0,437,0,0,110.471429655957
2021,conv,suv,90.875,6.4,515,15.82,5,25.9165613147914,0,437,0,0,84.2865907824346
2021,conv,suv,120.375,5.6,470,14.45,5,28.3737024221453,0,437,0,0,67.0326699383088
2021,conv,truck,32.225,7.4,509,27.9,5,14.6953405017921,0,437,0,0,327.327643566283
2021,conv,suv,34.225,7.6,476,26.08,5,15.7208588957055,0,437,0,0,346.28159960235
2021,conv,suv,40.825,9,558,32.68,5,12.5458996328029,0,437,0,0,164.357426468118
2021,conv,suv,38.825,6.9,456,21.24,5,19.3032015065913,0,437,0,0,215.162077006406
2021,conv,suv,40.325,6.8,438,20.45,5,20.0488997555012,0,437,0,0,229.335573308484
2021,conv,suv,50.725,10,814,30.2,5,13.5761589403974,0,437,0,0,105.631463564159
2021,conv,suv,49.225,7.2,605,19.95,5,20.5513784461153,0,437,0,0,182.567243820818
2021,conv,suv,51.725,7.4,577,19.03,5,21.5449290593799,0,437,0,0,177.136529610144
2021,conv,suv,63.825,6.9,572,18.86,5,21.7391304347826,0,437,0,0,133.825359733932
2021,conv,suv,99.325,5.5,469,15.46,5,26.5200517464424,0,437,0,0,111.269776836742
2021,conv,car,95.325,5.7,521,19.29,5,21.2545360290306,0,437,0,0,87.7587601503694
2021,conv,car,98.325,5.9,485,18.65,5,21.9839142091153,0,437,0,0,73.2889613482827
2021,conv,car,167.825,5.5,469,18.03,5,22.7398779811425,0,437,0,0,41.3355286040094
2021,conv,car,142.375,5.2,438,16.84,5,24.3467933491686,0,437,0,0,59.6380835574703
2021,conv,car,21.3,8.5,476,33.3,5,12.3123123123123,0,437,0,0,279.673433452623
2021,conv,car,24.95,7.2,400,28.01,5,14.637629418065,0,437,0,0,262.137677558015
2021,conv,car,18.205,8.7,574,30.06,5,13.6393878908849,0,437,0,0,486.346003310874
2021,conv,car,21.405,8.1,561,29.37,5,13.959822948587,0,437,0,0,526.637057663565
2021,conv,suv,24.045,8.8,299,26.36,5,15.5538694992413,0,437,0,0,299.54366745591
2021,conv,suv,27.045,8.8,508,26.1,5,15.7088122605364,0,437,0,0,468.99223620116
2021,conv,suv,29.045,7.5,476,24.44,5,16.7757774140753,0,437,0,0,511.144234315567
2021,conv,car,22.19,8.5,513,27.22,5,15.0624540778839,0,437,0,0,559.695849751295
2021,conv,suv,23.045,9.2,556,28.57,5,14.3507175358768,0,437,0,0,385.4199575543
2021,conv,suv,23.59,8.5,525,26.95,5,15.2133580705009,0,437,0,0,509.034609620901
2021,conv,car,18.5,7.9,647,29.17,5,14.0555365101131,0,437,0,0,1719.64708976151
2021,conv,car,27.26,6.9,541,24.38,5,16.8170631665299,0,437,0,0,297.632452888089
2021,conv,suv,44.145,7.8,623,18.05,5,22.7146814404432,0,437,0,0,236.543277656731
2021,conv,suv,47.045,7.7,630,18.24,5,22.4780701754386,0,437,0,0,212.726136931009
2021,conv,truck,25.4,7.4,554,21.3,5,19.2488262910798,0,437,0,0,312.386956353138
2021,conv,truck,28.1,7.5,529,20.32,5,20.1771653543307,0,437,0,0,257.748209081617
2021,conv,car,103.365,5.4,435,18.08,5,22.6769911504425,0,437,0,0,27.662542839511
2021,conv,truck,32.045,7.1,536,22.88,5,17.9195804195804,0,437,0,0,390.215474782558
2021,conv,truck,30.445,7.1,541,23.11,5,17.7412375594981,0,437,0,0,430.804028854888
2021,conv,van,21.58,10.3,480,26.85,5,15.2700186219739,0,437,0,0,447.520784822785
2021,conv,suv,30.395,7.6,523,21.76,5,18.8419117647059,0,437,0,0,373.575096616374
2021,conv,suv,32.085,7.6,518,21.55,5,19.0255220417633,0,437,0,0,462.292999234819
2021,conv,minvan,27.415,7.6,529,21.45,5,19.1142191142191,0,437,0,0,432.357199083072
2021,conv,suv,25,8.8,471,26.37,5,15.5479711793705,0,437,0,0,1344.67027429964
2021,conv,suv,23.65,8.8,435,24.32,5,16.8585526315789,0,437,0,0,814.786778277109
2021,conv,car,17.305,9.2,539,33.1,5,12.3867069486405,0,437,0,0,1289.28209823857
2021,conv,truck,30.735,7.4,617,17.87,5,22.9434806939004,0,437,0,0,503.577147520875
2021,conv,truck,33.585,7.8,602,17.45,5,23.4957020057307,0,437,0,0,368.20348592972
2021,conv,car,12.8,9.9,466,34.99,5,11.7176336096027,0,437,0,0,1330.64095232678
2021,conv,suv,26.53,7.4,553,21.27,5,19.2759755524212,0,437,0,0,784.968158008269
2021,conv,suv,27.53,7.5,528,20.29,5,20.2069985214391,0,437,0,0,370.691757920525
2021,conv,car,85.295,5.6,459,22.04,5,18.6025408348457,0,437,0,0,16.5688778963805
2021,conv,car,92.025,5.6,489,22.06,5,18.5856754306437,0,437,0,0,13.1974462981342
2021,conv,suv,114.595,5.5,519,15.95,5,25.705329153605,0,437,0,0,44.6004854254708
2021,conv,car,79.095,6.8,592,22.78,5,17.9982440737489,0,437,0,0,66.0301214801392
2021,conv,car,83.795,6.8,586,22.54,5,18.189884649512,0,437,0,0,60.389900774631
2021,conv,car,99.295,5.7,668,20.53,5,19.970774476376,0,437,0,0,76.4714973049127
2021,conv,car,114.395,5.7,642,19.74,5,20.7700101317123,0,437,0,0,64.7469061293993
2021,conv,car,94.195,5.7,534,20.53,5,19.970774476376,0,437,0,0,76.347555346471
2021,conv,car,142.295,5.3,615,18.9,5,21.6931216931217,0,437,0,0,57.6383958789016
2021,conv,truck,26.3,6.8,547,17.07,5,24.0187463386057,0,437,0,0,454.749854251409
2021,conv,truck,30.88,7.3,610,19.03,5,21.5449290593799,0,437,0,0,346.255536602705
2021,conv,truck,36.9,8.8,814,28.6,5,14.3356643356643,0,437,0,0,192.611011334375
2021,conv,truck,45.21,6.2,551,17.2,5,23.8372093023256,0,437,0,0,225.014276979059
2021,conv,truck,34.55,7.3,741,18.78,5,21.8317358892439,0,437,0,0,760.291204373748
2021,conv,truck,37.2,9.4,765,26.87,5,15.2586527726089,0,437,0,0,186.739177506949
2021,conv,minvan,23.495,7.2,505,20.47,5,20.0293111871031,0,437,0,0,831.541759477187
2021,conv,van,24.125,8.4,504,25.57,5,16.0344153304654,0,437,0,0,698.046522616311
2021,conv,car,17.74,8.7,471,27.3,5,15.018315018315,0,437,0,0,522.147883293884
2021,conv,suv,23.045,8.7,506,25.8,5,15.8914728682171,0,437,0,0,1552.43064728924
2021,conv,suv,29.345,7,452,23.09,5,17.7566045907319,0,437,0,0,477.120194417959
2021,conv,car,18.99,8.9,516,28.9,5,14.1868512110727,0,437,0,0,657.486375048023
2021,conv,car,22.49,8.6,613,26.89,5,15.2473038304202,0,437,0,0,532.413288684884
2021,conv,car,30.39,6.9,550,24.11,5,17.0053919535462,0,437,0,0,396.786129370625
2021,conv,suv,25.745,8.9,575,25.62,5,16.0031225604996,0,437,0,0,923.824948540082
2021,conv,suv,33.8,7.2,516,23.02,5,17.8105994787142,0,437,0,0,682.334098785008
2021,conv,car,27.09,6.5,439,22.42,5,18.2872435325602,0,437,0,0,322.79068759785
2021,conv,car,35.29,5.9,469,23.96,5,17.1118530884808,0,437,0,0,340.867189988704
2021,conv,suv,22.445,9.2,532,27.13,5,15.1124216734243,0,437,0,0,576.471991738823
2021,conv,suv,42.27,7.4,586,20.67,5,19.8355104015481,0,437,0,0,286.988890691642
2021,conv,suv,44.305,7.7,558,19.67,5,20.8439247585155,0,437,0,0,541.974436943474
2021,conv,car,33.11,6.9,518,24.73,5,16.579053780833,0,437,0,0,449.287695515848
2021,conv,car,21,8,604,28.84,5,14.2163661581137,0,437,0,0,1446.93748923734
2021,conv,car,32.195,6.9,522,24.91,5,16.4592533119229,0,437,0,0,289.070125115749
2021,conv,car,14.5,9.1,529,32.49,5,12.6192674669129,0,437,0,0,1501.28146361548
2021,conv,suv,30.3,9.2,571,24.14,5,16.9842584921292,0,437,0,0,432.065885441356
2021,conv,suv,33.825,7.2,511,21.57,5,19.0078813166435,0,437,0,0,590.058180423738
2021,conv,suv,33.065,7.5,490,20.7,5,19.8067632850242,0,437,0,0,1039.45360603166
2021,conv,suv,80.83,7.2,470,15.52,5,26.4175257731959,0,437,0,0,28.8235180982026
2021,conv,suv,24.565,8.5,517,26.39,5,15.5361879499811,0,437,0,0,1234.49591159136
2021,conv,suv,25.965,8.7,494,25.21,5,16.2633875446251,0,437,0,0,1357.92990310576
2021,conv,suv,54.28,6.8,545,16.75,5,24.4776119402985,0,437,0,0,142.573960185457
2021,conv,suv,47.505,7.3,503,15.46,5,26.5200517464424,0,437,0,0,148.855594893259
2021,conv,minvan,29.485,7.5,526,21.35,5,19.2037470725995,0,437,0,0,1013.88953087504
2021,conv,minvan,34.745,7.8,494,20.04,5,20.4590818363273,0,437,0,0,359.843640678201
2021,conv,truck,24.645,7.8,557,21.42,5,19.140989729225,0,437,0,0,318.153414022872
2021,conv,truck,27.04,7.9,542,20.85,5,19.6642685851319,0,437,0,0,266.656985965294
2021,conv,truck,28.19,7.5,591,18.16,5,22.5770925110132,0,437,0,0,546.223951717422
2021,conv,truck,38.32,6.7,546,16.79,5,24.4192972007147,0,437,0,0,348.166906469211
2021,conv,truck,36.255,7.9,553,16.98,5,24.1460541813899,0,437,0,0,275.552437092054
2021,conv,truck,36.255,6.9,505,15.52,5,26.4175257731959,0,437,0,0,478.862071301388
2021,conv,suv,29.8,9,554,25.39,5,16.1480897991335,0,437,0,0,497.770457104098
2021,conv,suv,34.885,7,490,22.48,5,18.2384341637011,0,437,0,0,511.815323269628
2021,conv,suv,31.25,9,533,24.45,5,16.7689161554192,0,437,0,0,429.297143119265
2021,conv,suv,36.335,7.3,463,21.21,5,19.3305044790193,0,437,0,0,392.028880710749
2021,conv,car,16.77,9.5,490,34.79,5,11.7849956884162,0,437,0,0,491.730897510826
2021,conv,car,26.015,7.2,462,25.88,5,15.8423493044822,0,437,0,0,319.316213098913
2021,conv,car,25.615,9.1,670,42.19,5,9.71794264043612,0,437,0,0,380.959219719843
2021,conv,car,38.525,7.5,606,26.58,5,15.4251316779533,0,437,0,0,183.311177119468
2021,conv,car,43.96,7,495,21.7,5,18.8940092165899,0,437,0,0,125.352844328981
2021,conv,car,36.615,7.9,460,25.75,5,15.9223300970874,0,437,0,0,78.1264943065932
2021,conv,car,25.815,7.2,473,26.47,5,15.4892330940688,0,437,0,0,440.680511327796
2021,conv,car,25.415,9.1,609,42.1,5,9.73871733966746,0,437,0,0,457.16587210298
2021,conv,car,22.215,8.1,480,29.49,5,13.903017972194,0,437,0,0,700.502099122452
2021,conv,car,25.215,7.2,431,26.48,5,15.4833836858006,0,437,0,0,381.647241946445
2021,conv,car,19.815,6.9,507,28.39,5,14.4417048256428,0,437,0,0,571.409330977907
2021,conv,car,22.46,9.5,665,41.88,5,9.78987583572111,0,437,0,0,540.009759750295
2021,conv,car,19.815,8.1,492,27.54,5,14.8874364560639,0,437,0,0,564.830875006867
2021,conv,car,36.48,6.9,531,23.29,5,17.6041219407471,0,437,0,0,282.665577476124
2021,conv,car,27.645,9.2,829,40.94,5,10.0146555935515,0,437,0,0,507.104901466938
2021,conv,car,21.94,8.1,679,29.79,5,13.7630077207116,0,437,0,0,754.297335668547
2021,conv,suv,26.86,8,503,24.28,5,16.8863261943987,0,437,0,0,563.946705570864
2021,conv,suv,28.815,8,498,24.04,5,17.0549084858569,0,437,0,0,331.293808917582
2021,conv,suv,45.615,7.7,651,20.01,5,20.4897551224388,0,437,0,0,223.18265184847
2021,conv,suv,63.11,8.7,872,30.17,5,13.5896586012595,0,437,0,0,100.205454365696
2021,conv,car,35.725,7,521,23.73,5,17.2777075431943,0,437,0,0,213.20209334051
2021,conv,car,43.625,6,485,22.1,5,18.552036199095,0,437,0,0,178.68912416196
2021,conv,car,34.225,7,575,26.2,5,15.6488549618321,0,437,0,0,265.353745932881
2021,conv,car,44.875,6.3,521,22.84,5,17.9509632224168,0,437,0,0,188.288405857564
2021,conv,car,41.425,7,599,26.26,5,15.6130997715156,0,437,0,0,206.052204383583
2021,conv,car,37.725,7.2,506,23.06,5,17.7797051170859,0,437,0,0,237.217623446749
2021,conv,car,45.225,6.2,464,21.17,5,19.3670288143599,0,437,0,0,198.375801154431
2021,conv,suv,37.725,7.2,534,23.06,5,17.7797051170859,0,437,0,0,245.263184094025
2021,conv,suv,45.225,7.4,546,23.55,5,17.4097664543524,0,437,0,0,154.573372768003
2021,conv,car,36.225,7.4,517,23.55,5,17.4097664543524,0,437,0,0,252.005243547014
2021,conv,suv,42.475,6.7,479,20.99,5,19.5331110052406,0,437,0,0,310.589985412885
2021,conv,suv,38.175,7.8,500,21.93,5,18.6958504331965,0,437,0,0,297.466008717005
2021,conv,suv,42.475,7.5,505,22.13,5,18.5268865793041,0,437,0,0,260.258986341572
2021,conv,suv,36.675,7.4,556,24.37,5,16.8239638900287,0,437,0,0,321.965622944189
2021,conv,suv,41.875,6.7,485,21.27,5,19.2759755524212,0,437,0,0,336.883242109196
2021,conv,suv,37.825,7.5,518,22.71,5,18.0537208278292,0,437,0,0,362.468168847635
2021,conv,suv,36.325,7.7,523,22.95,5,17.8649237472767,0,437,0,0,289.208042471871
2021,conv,car,18.957,7.6,681,28.43,5,14.421385860007,0,437,0,0,1747.69927980378
2021,conv,car,18.957,7.6,681,28.43,5,14.421385860007,0,437,0,0,1747.69927980378
2021,conv,car,18.979,7.6,757,28.36,5,14.4569816643159,0,437,0,0,1739.7238273435
2021,conv,suv,25.514,8.5,755,25.64,5,15.990639625585,0,437,0,0,1579.17534872472
2021,conv,car,18.957,7.6,681,28.43,5,14.421385860007,0,437,0,0,1747.69927980378
2021,conv,minvan,33.982,7.4,607,20.63,5,19.8739699466796,0,437,0,0,797.646233390618
2021,conv,truck,35.034,7.1,546,18.54,5,22.1143473570658,0,437,0,0,746.814899601303
2021,conv,suv,27.978,8.1,728,24.73,5,16.579053780833,0,437,0,0,1540.73527287243
2021,conv,suv,47.706,9.1,568,19.28,5,21.2655601659751,0,437,0,0,393.937721570074
2021,conv,car,86.875,7.2,704,23.92,5,17.1404682274247,0,437,0,0,56.2521042312047
2021,conv,car,84.753,6.9,619,23.19,5,17.6800344976283,0,437,0,0,55.7221832871393
2021,conv,suv,31.846,8.7,693,23.53,5,17.4245643858904,0,437,0,0,819.385976337363
2021,conv,car,18.979,7.6,757,28.36,5,14.4569816643159,0,437,0,0,1746.61005232815
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,suv,32.632,7.1,566,19.23,5,21.3208528341134,0,437,0,0,1296.1810388217
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,suv,35.29,7.6,607,20.6,5,19.9029126213592,0,437,0,0,680.127335571181
2021,conv,suv,43.784,7.2,542,20.28,5,20.2169625246548,0,437,0,0,793.905402839107
2021,conv,car,27.064,7.4,707,26.48,5,15.4833836858006,0,437,0,0,1111.46939621248
2021,conv,suv,49.506,8.1,539,18.29,5,22.4166211044287,0,437,0,0,449.427246158985
2021,conv,suv,87.254,7.5,514,17.47,5,23.468803663423,0,437,0,0,63.5407509125295
2021,conv,car,84.145,6.8,597,20.28,5,20.2169625246548,0,437,0,0,66.7738026824074
2021,conv,suv,33.564,7.3,580,21.74,5,18.8592456301748,0,437,0,0,615.952394665167
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,minvan,30.123,7.2,614,20.84,5,19.6737044145873,0,437,0,0,1095.0656745568
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,suv,37.487,6.8,548,20.53,5,19.970774476376,0,437,0,0,545.172710371837
2021,conv,suv,34.729,7.1,663,22.52,5,18.2060390763766,0,437,0,0,553.426907942227
2021,conv,suv,33.577,7.2,598,20.31,5,20.1870999507632,0,437,0,0,1175.4193719333
2021,conv,suv,43.807,7.3,596,20.24,5,20.2569169960474,0,437,0,0,795.661570295362
2021,conv,car,88.229,7.5,736,25.01,5,16.3934426229508,0,437,0,0,48.2338991929273
2021,conv,car,76.82,7.4,728,24.74,5,16.5723524656427,0,437,0,0,60.259711882422
2021,conv,truck,41.711,8.1,538,18.29,5,22.4166211044287,0,437,0,0,524.872530149748
2021,conv,car,51.375,7,697,23.66,5,17.3288250211327,0,437,0,0,151.536192174284
2021,conv,car,218.097,7.2,584,19.82,5,20.686175580222,0,437,0,0,5.83397855086267
2021,conv,car,52.342,7.4,651,22.12,5,18.5352622061483,0,437,0,0,89.5112463219188
2021,conv,car,52.775,7.3,591,24.67,5,16.6193757600324,0,437,0,0,9.73369912906788
2021,conv,car,33.759,7.3,672,25.16,5,16.2957074721781,0,437,0,0,175.965075132226
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,car,18.979,7.6,757,28.36,5,14.4569816643159,0,437,0,0,1746.61005232815
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,suv,26.055,8.7,742,25.19,5,16.2763001190949,0,437,0,0,988.137701667644
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,suv,35.826,7.9,708,24.06,5,17.0407315045719,0,437,0,0,531.234313869953
2021,conv,suv,44.779,7.5,570,19.37,5,21.1667527103769,0,437,0,0,557.638675535865
2021,conv,suv,28.272,7.2,706,29.44,5,13.9266304347826,0,437,0,0,937.604437343722
2021,conv,suv,43.057,7.6,612,20.77,5,19.740009629273,0,437,0,0,779.250405662912
2021,conv,car,95.076,6.7,692,23.51,5,17.4393874946831,0,437,0,0,55.9858666501281
2021,conv,car,81.854,6.8,623,21.17,5,19.3670288143599,0,437,0,0,64.7618281052121
2021,conv,car,33.711,6.9,708,24.05,5,17.047817047817,0,437,0,0,460.952680254443
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,suv,27.639,8.9,675,22.92,5,17.8883071553229,0,437,0,0,931.788999594892
2021,conv,car,18.979,7.6,757,28.36,5,14.4569816643159,0,437,0,0,1746.61005232815
2021,conv,suv,31.788,8.7,701,23.81,5,17.2196556068879,0,437,0,0,471.666385564028
2021,conv,suv,33.381,7.1,580,21.71,5,18.885306310456,0,437,0,0,520.864556129963
2021,conv,truck,30.786,8.1,542,18.41,5,22.270505160239,0,437,0,0,801.115464351469
2021,conv,suv,43.807,7.3,596,20.25,5,20.2469135802469,0,437,0,0,799.204514239122
2021,conv,car,86.586,6.7,641,21.77,5,18.833256775379,0,437,0,0,53.0821665991972
2021,conv,car,80.829,7.8,676,22.97,5,17.8493687418372,0,437,0,0,42.1372606408649
2021,conv,suv,42.934,8.6,505,18.93,5,21.6587427363973,0,437,0,0,429.5270753884
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,car,18.979,7.6,757,28.36,5,14.4569816643159,0,437,0,0,1746.61005232815
2021,conv,truck,30.404,8.3,529,19.83,5,20.6757438224912,0,437,0,0,711.712285981716
2021,conv,car,18.957,7.6,682,28.44,5,14.4163150492264,0,437,0,0,1754.59640723465
2021,conv,suv,42.407,7.2,618,20.99,5,19.5331110052406,0,437,0,0,496.50404938346
2021,conv,suv,50.406,7.7,524,17.78,5,23.0596175478065,0,437,0,0,467.73558924519
2021,conv,suv,31.202,7.1,696,23.62,5,17.3581710414903,0,437,0,0,814.91097058109
2021,conv,car,84.197,7.5,682,23.15,5,17.7105831533477,0,437,0,0,44.9890833637828
2021,conv,suv,82.002,8,535,20.04,5,20.4590818363273,0,437,0,0,52.66951582346
2021,conv,suv,36.795,6.8,631,21.43,5,19.1320578628091,0,437,0,0,442.134179977286
2022,conv,suv,43.46,6.9,535,22.54,5,18.189884649512,0,437,0,0,249.11155772619
2022,conv,suv,45.46,6.9,508,21.4,5,19.1588785046729,0,437,0,0,278.496142845965
2022,conv,car,35.99,6.9,460,23.59,5,17.3802458668928,0,437,0,0,293.549314626747
2022,conv,suv,37.39,6.9,441,22.6,5,18.141592920354,0,437,0,0,301.757044984956
2022,conv,car,49.345,6.9,516,21.95,5,18.6788154897494,0,437,0,0,117.615777450832
2022,conv,car,31.89,7.6,589,28.12,5,14.5803698435277,0,437,0,0,299.130166486355
2022,conv,car,36.115,6.8,526,25.09,5,16.3411717815863,0,437,0,0,235.741673555938
2022,conv,car,42.345,6.5,499,23.81,5,17.2196556068879,0,437,0,0,156.052498196091
2022,conv,car,208.825,5.4,496,17.04,5,24.0610328638498,0,437,0,0,11.6958536410974
2022,conv,car,106.125,5.6,500,19.45,5,21.0796915167095,0,437,0,0,16.4150215482535
2022,conv,car,30.795,8.4,505,28.6,5,14.3356643356643,0,437,0,0,159.844537851421
2022,conv,car,33.495,9.4,581,40.4,5,10.1485148514851,0,437,0,0,150.889702481501
2022,conv,car,33.795,7.2,450,25.45,5,16.1100196463654,0,437,0,0,220.045160310598
2022,conv,car,36.425,7.8,480,24.48,5,16.7483660130719,0,437,0,0,129.121611043505
2022,conv,car,37.325,7.8,476,24.24,5,16.9141914191419,0,437,0,0,143.196165130951
2022,conv,car,41.525,8.1,453,23.12,5,17.7335640138408,0,437,0,0,76.1110427414045
2022,conv,car,45.725,7.5,632,26.18,5,15.6608097784568,0,437,0,0,128.886587807936
2022,conv,car,59.625,7.6,706,33.75,5,12.1481481481481,0,437,0,0,74.8068292453566
2022,conv,car,47.825,7.8,595,24.68,5,16.612641815235,0,437,0,0,101.421251374673
2022,conv,car,57.225,6.5,529,21.94,5,18.6873290793072,0,437,0,0,100.062057017496
2022,conv,car,87.325,5.8,545,18.79,5,21.8201170835551,0,437,0,0,61.0347869893916
2022,conv,car,115.825,5.4,490,16.89,5,24.2747187685021,0,437,0,0,56.8705080854692
2022,conv,car,138.825,5.6,486,16.78,5,24.4338498212157,0,437,0,0,40.839132727513
2022,conv,car,86.025,8.5,806,31.08,5,13.1917631917632,0,437,0,0,34.4097057917373
2022,conv,car,82.325,6.9,575,19.82,5,20.686175580222,0,437,0,0,50.5388677066149
2022,conv,car,43.325,7.8,466,23.77,5,17.2486327303324,0,437,0,0,120.902208970816
2022,conv,car,36.725,8,510,24.75,5,16.5656565656566,0,437,0,0,117.67888580264
2022,conv,suv,47.925,7.9,670,31.04,5,13.2087628865979,0,437,0,0,150.834312671147
2022,conv,suv,39.825,8.1,572,23.7,5,17.2995780590717,0,437,0,0,253.306787217757
