year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,int_volume,total_sales
2026,ev,suv,40.763,4.7,333.406033495346,128.919664139992,713.972092796372,3.98570340997267,91.3553761689636,196.65,7500,0,162,39357.0537335805
2026,fuelcell,car,25.3090903050246,8.51495252762299,430.91143903194,73.6998580266293,5,8.91975552281193,1.8,196.65,0,6,111.624279077172,1883.42400890294
2026,fuelcell,minvan,38.572089976396,10.4982219875812,464.301724223665,57.9094827329005,5,11.4313577639791,1.9,196.65,0,6,235.04148695644,656.300923295194
2026,fuelcell,suv,34.1753062031958,8.3,472.663480841754,60.6481496557961,5,10.8693000764898,1.8,196.65,0,6,164.428275702251,3076.48477936945
2026,fuelcell,truck,49.585,8.2,473,40.68,5,16.2,1.8,196.65,0,6,113,170.795144517052
2026,hybrid,car,28.5252144172134,8.78796343814542,803.289195949543,52.8689409536811,5,7.75503412989347,1.3,437,0,1.5,112,6904.73455989186
2026,hybrid,suv,44.8561821336371,8.06071413645308,793.174253661843,43.5604398524385,5,9.41422425413486,1.53030358304977,437,0,1.5,173.571040872527,2248.05829978646
2026,hybrid,truck,28.87,10.4,667,50.9,5,8.05500982318271,1.3,437,0,1.5,131,208.244368502479
2026,phev,car,28.268475608135,7.5,824.158317802628,47.6988018469934,314.225207807227,4.53679777897942,17.2612603903614,275.31,7500,7.5,115,1852.58097716594
2026,phev,minvan,32.6087746245339,8.5,806.857133447041,40.8795484703745,315,5.63382456818985,17.3,275.31,7500,7.5,230.27742998465,2531.05683050931
2026,phev,suv,28.91,6.4,770.760691168521,38.2168064529348,315,5.3,17.3,275.31,7500,7.5,165,41713.1786608091
2026,phev,truck,32.682,7.7,829,36.8,315,6.5,17.3,275.31,7500,7.5,126,864.72150108148
2027,cng,car,60.8873120640347,9.05813045896508,386.679542827568,31.0053872896125,5,5.04725226971206,0,437,0,0,105.787058130763,259.265638660616
2027,conv,car,18.9861053964382,7.6,607.33480674033,30.4422370113355,5,13.4681300697083,0,437,0,0,117,94971.0556775466
2027,conv,minvan,30.1014368232403,7.37420154188945,527.141062297648,22.3264968668035,5,18.3638950039065,0,437,0,0,228.442305546128,6216.0009227803
2027,conv,suv,32.0850174971633,7.5,524,23.8066250204366,5,17.2221450353114,0,437,0,0,172.437504302997,74509.945667258
2027,conv,truck,32.1738100359925,7.27007878916871,555,19.6994784998375,5,20.8127560075484,0,437,0,0,142,13330.9466860593
2027,conv,van,23.377634377696,8.72627263504181,504.798831493815,28.1400819556609,5,14.5702304271099,0,437,0,0,287.308142661545,1836.37496340824
2027,ev,car,33.559664210464,4.9303418953983,313.789836172605,128.543283417281,624.043889762813,3.80042203688985,79.8720309710105,196.65,7500,0,113.797976347058,7299.01058927893
2027,ev,minvan,38.5872978718324,6.3555652894565,278.246470146982,86.1143036417484,823.788003629473,5.72413527776997,105.394790260713,196.65,7500,0,214.552652780511,2097.06638495027
2027,ev,suv,40.084,4.63370286702458,334.744200418809,128.61,745.189525199532,3.9,95.3308304060269,196.65,7500,0,162,56253.8581340015
2027,ev,truck,49.842,6,263,73.921,937,6.7,119.9,196.65,7500,0,128,425.041782161568
2027,fuelcell,car,25.8334625285977,8.43692341005628,436.334221482472,72.2006900643301,5,8.58801452894316,1.8,196.65,0,6,112,2794.40794480651
2027,fuelcell,minvan,38.2140158424878,10.4977916467656,464.294073720278,58.3251602917664,5,10.6308796075173,1.9,196.65,0,6,235.051528242136,683.009213356487
2027,fuelcell,suv,35.302353269522,8.63096729861645,470.142275972327,60.7667275713001,5,10.2389941337659,1.8,196.65,0,6,165.439932250733,3945.93385543404
2027,fuelcell,truck,49.121,8.2,473,40.98,5,15.1,1.8,196.65,0,6,113,172.315988112286
2027,hybrid,car,29.0263668010494,8.62423101535025,795.664454770361,52.8191253147469,5,7.76233984811409,1.3,437,0,1.5,112.232365250948,6415.1346622404
2027,hybrid,suv,44.8073795189272,8.05367357044963,793.510037917647,43.5397777305982,5,9.41880869812291,1.53034855378363,437,0,1.5,173.637185482333,2041.70119688169
2027,hybrid,truck,28.816,10.4,667,50.91,5,8.05342761736397,1.3,437,0,1.5,131,187.431791100001
2027,phev,car,29.9336154491606,7.44406430639649,793.095391061644,47.5668878708417,315,4.65273221620589,17.3,275.31,7500,7.5,115,2032.74793778404
2027,phev,minvan,32.3776059814622,8.5,806.845812431971,41.0286669054919,315,5.71188402602115,17.3,275.31,7500,7.5,230.274148531006,2341.89934371201
2027,phev,suv,28.611,6.4,761.724246678265,37.9320194542947,315,5.3,17.3,275.31,7500,7.5,165,41270.0321541354
2027,phev,truck,32.451,7.7,829,36.92,315,6.5,17.3,275.31,7500,7.5,126,793.743393463862
2028,cng,car,60.5159337416447,9.04681631615845,386.453932125294,31.1078139547203,5,4.95778450507924,0,437,0,0,105.800218688806,241.626923645341
2028,conv,car,18.9831069924664,7.6,609.164761725531,30.7944712197896,5,13.3140786136988,0,437,0,0,117,85239.1553814243
2028,conv,minvan,30.1073567305117,7.37471347856275,527.150850606244,22.5767338135966,5,18.160355663057,0,437,0,0,228.440317030944,5639.41641520389
2028,conv,suv,32.0889970430231,7.5,524.00762437778,23.9690953306857,5,17.1053603267461,0,437,0,0,173,67639.3540231504
2028,conv,truck,32.192444318891,7.26338949028531,555,19.9250776429445,5,20.5771190997357,0,437,0,0,142,12126.9476604939
2028,conv,van,23.3775058066398,8.7265330026802,504.79646434787,28.4501281178823,5,14.4114399734723,0,437,0,0,287.313237314387,1663.46999537938
2028,ev,car,32.8494826264543,4.75347141276605,377.513490013944,145.18374064328,719.851807600953,3.4472305334224,92.1447755128485,196.65,7500,0,111,12259.8363141455
2028,ev,minvan,37.7575552125417,6.3018621781782,278.404563368367,86.1139461300342,824.543766346342,5.648338848131,105.491574159659,196.65,7500,0,214.540701577075,2106.29185444213
2028,ev,suv,39.6624785165458,4.5,335,129.642,766,3.8,98,196.65,7500,0,161.002961045162,76732.7876375979
2028,ev,truck,48.938,6,263,73.921,937,6.6,119.9,196.65,7500,0,128,432.342368634955
2028,fuelcell,car,25.1479850150931,8.31443725597307,438.5332359154,71.6203371932192,5,8.12427658162369,1.8,196.65,0,6,112,2803.06702671889
2028,fuelcell,minvan,37.8566483949067,10.4643078118265,464.28615623653,58.7710261955062,5,9.8643078118265,1.9,196.65,0,6,235.061919939554,720.440116987795
2028,fuelcell,suv,34.856187240666,8.65173941351625,470.154389952402,61.2629410626425,5,9.4387257709912,1.8,196.65,0,6,165.438084105629,4174.08726558676
2028,fuelcell,truck,48.656,8.2,473,41.3,5,14,1.8,196.65,0,6,113,175.992254348519
2028,hybrid,car,29.1239808848995,8.56081111826055,795.78626971187,52.86,5,7.75372648740588,1.3,437,0,1.5,112.218872735858,5811.00966755596
2028,hybrid,suv,44.7670661704344,8.04395958228355,793.968743183336,43.5389569578373,5,9.41912411720413,1.53034479337864,437,0,1.5,173.726930722373,1863.44052058526
2028,hybrid,truck,28.762,10.4,667,50.95,5,8.04710500490677,1.3,437,0,1.5,131,169.131771436934
2028,phev,car,29.7700882794191,7.36311473474234,791.718522419078,47.7336967019565,315,4.65536835522176,17.3,275.31,7500,7.5,115,1876.54397125615
2028,phev,minvan,32.1473488437999,8.4,806.861564193538,41.150365553135,315,5.71195125958201,17.3,275.31,7500,7.5,230.278714258997,2158.46921391959
2028,phev,suv,28.312,6.4,761.698423703258,38.0148245312281,315,5.3,17.3,275.31,7500,7.5,165,37841.110734478
2028,phev,truck,32.219,7.6,829,37.02,315,6.5,17.3,275.31,7500,7.5,126,727.130513112452
2029,cng,car,60.5558729862947,9.03170116411423,386.146450068916,31.1889814565228,5,4.78129629923261,0,437,0,0,105.818529206097,225.526787221724
2029,conv,car,18.98347830703,7.6,609.166155851592,31.1346258119848,5,13.168618533923,0,437,0,0,117,76000.4604701263
2029,conv,minvan,30.1167680832075,7.37529645014271,527.174444894541,22.8267158555506,5,17.9614769476637,0,437,0,0,228.437293316687,5082.29446439691
